"","lane","tile","code","value"
"1",2,1101,204,0
"2",2,1101,204,0
"3",2,1101,204,0.00116205948870629
"4",2,1101,204,0.00116205948870629
"5",2,1102,204,0
"6",2,1102,204,0.00126163102686405
"7",2,1102,204,0.00126163102686405
"8",2,1103,204,0
"9",2,1103,204,0.00119525170885026
"10",2,1103,204,0.00119525170885026
"11",2,1104,204,0
"12",2,1104,204,0.00112888286821544
"13",2,1104,204,0.00112888286821544
"14",2,1105,204,0
"15",2,1105,204,0.00123773713130504
"16",2,1105,204,0.00123773713130504
"17",2,1106,204,0
"18",2,1106,204,0.00133942742832005
"19",2,1106,204,0.00133942742832005
"20",2,1107,204,0
"21",2,1107,204,0.00128079426940531
"22",2,1107,204,0.00128079426940531
"23",2,1108,204,0
"24",2,1108,204,0.00117684889119118
"25",2,1108,204,0.00117684889119118
"26",2,1109,204,0
"27",2,1109,204,0.00129658018704504
"28",2,1109,204,0.00129658018704504
"29",2,1110,204,0
"30",2,1110,204,0.00125178706366569
"31",2,1110,204,0.00125178706366569
"32",2,1111,204,0
"33",2,1111,204,0.00120963726658374
"34",2,1111,204,0.00120963726658374
"35",2,1112,204,0
"36",2,1112,204,0.00109044089913368
"37",2,1112,204,0.00109044089913368
"38",2,1113,204,0
"39",2,1113,204,0.00135475699789822
"40",2,1113,204,0.00135475699789822
"41",2,1114,204,0
"42",2,1114,204,0.0012170949485153
"43",2,1114,204,0.0012170949485153
"44",2,1115,204,0
"45",2,1115,204,0.00128583423793316
"46",2,1115,204,0.00128583423793316
"47",2,1116,204,0
"48",2,1116,204,0.00141964689828455
"49",2,1116,204,0.00141964689828455
"50",2,1201,204,0
"51",2,1201,204,0.00134451990015805
"52",2,1201,204,0.00134451990015805
"53",2,1202,204,0
"54",2,1202,204,0.00137949001509696
"55",2,1202,204,0.00137949001509696
"56",2,1203,204,0
"57",2,1203,204,0.00127024238463491
"58",2,1203,204,0.00127024238463491
"59",2,1204,204,0
"60",2,1204,204,0.00120263069402426
"61",2,1204,204,0.00120263069402426
"62",2,1205,204,0
"63",2,1205,204,0.00139883160591125
"64",2,1205,204,0.00139883160591125
"65",2,1206,204,0
"66",2,1206,204,0.00136551342438906
"67",2,1206,204,0.00136551342438906
"68",2,1207,204,0
"69",2,1207,204,0.000897612248081714
"70",2,1207,204,0.000897612248081714
"71",2,1208,204,0
"72",2,1208,204,0.00112216477282345
"73",2,1208,204,0.00112216477282345
"74",2,1209,204,0
"75",2,1209,204,0.00115067895967513
"76",2,1209,204,0.00115067895967513
"77",2,1210,204,0
"78",2,1210,204,0.00132030609529465
"79",2,1210,204,0.00132030609529465
"80",2,1211,204,0
"81",2,1211,204,0.00132402440067381
"82",2,1211,204,0.00132402440067381
"83",2,1212,204,0
"84",2,1212,204,0.000968360167462379
"85",2,1212,204,0.000968360167462379
"86",2,1213,204,0
"87",2,1213,204,0.00126837531570345
"88",2,1213,204,0.00126837531570345
"89",2,1214,204,0
"90",2,1214,204,0.00121717364527285
"91",2,1214,204,0.00121717364527285
"92",2,1215,204,0
"93",2,1215,204,0.00143778754863888
"94",2,1215,204,0.00143778754863888
"95",2,1216,204,0
"96",2,1216,204,0.0014744516229257
"97",2,1216,204,0.0014744516229257
"98",2,2101,204,0
"99",2,2101,204,0.00132456468418241
"100",2,2101,204,0.00132456468418241
"101",2,2102,204,0
"102",2,2102,204,0.00129995762836188
"103",2,2102,204,0.00129995762836188
"104",2,2103,204,0
"105",2,2103,204,0.00107001897413284
"106",2,2103,204,0.00107001897413284
"107",2,2104,204,0
"108",2,2104,204,0.00113947677891701
"109",2,2104,204,0.00113947677891701
"110",2,2105,204,0
"111",2,2105,204,0.00122784089762717
"112",2,2105,204,0.00122784089762717
"113",2,2106,204,0
"114",2,2106,204,0.000998468603938818
"115",2,2106,204,0.000998468603938818
"116",2,2107,204,0
"117",2,2107,204,0.00121911405585706
"118",2,2107,204,0.00121911405585706
"119",2,2108,204,0
"120",2,2108,204,0.00124241004232317
"121",2,2108,204,0.00124241004232317
"122",2,2109,204,0
"123",2,2109,204,0.00113668141420931
"124",2,2109,204,0.00113668141420931
"125",2,2110,204,0
"126",2,2110,204,0.00119780050590634
"127",2,2110,204,0.00119780050590634
"128",2,2111,204,0
"129",2,2111,204,0.00127035775221884
"130",2,2111,204,0.00127035775221884
"131",2,2112,204,0
"132",2,2112,204,0.00115464895498008
"133",2,2112,204,0.00115464895498008
"134",2,2113,204,0
"135",2,2113,204,0.0012675782199949
"136",2,2113,204,0.0012675782199949
"137",2,2114,204,0
"138",2,2114,204,0.00128592341206968
"139",2,2114,204,0.00128592341206968
"140",2,2115,204,0
"141",2,2115,204,0.00121124205179513
"142",2,2115,204,0.00121124205179513
"143",2,2116,204,0
"144",2,2116,204,0.00139267987105995
"145",2,2116,204,0.00139267987105995
"146",2,2201,204,0
"147",2,2201,204,0.00127056753262877
"148",2,2201,204,0.00127056753262877
"149",2,2202,204,0
"150",2,2202,204,0.0013082385994494
"151",2,2202,204,0.0013082385994494
"152",2,2203,204,0
"153",2,2203,204,0.00128318055067211
"154",2,2203,204,0.00128318055067211
"155",2,2204,204,0
"156",2,2204,204,0.00124791148118675
"157",2,2204,204,0.00124791148118675
"158",2,2205,204,0
"159",2,2205,204,0.00134254794102162
"160",2,2205,204,0.00134254794102162
"161",2,2206,204,0
"162",2,2206,204,0.00116639665793628
"163",2,2206,204,0.00116639665793628
"164",2,2207,204,0
"165",2,2207,204,0.00126237573567778
"166",2,2207,204,0.00126237573567778
"167",2,2208,204,0
"168",2,2208,204,0.00124254112597555
"169",2,2208,204,0.00124254112597555
"170",2,2209,204,0
"171",2,2209,204,0.00127220386639237
"172",2,2209,204,0.00127220386639237
"173",2,2210,204,0
"174",2,2210,204,0.00120094197336584
"175",2,2210,204,0.00120094197336584
"176",2,2211,204,0
"177",2,2211,204,0.0012278618523851
"178",2,2211,204,0.0012278618523851
"179",2,2212,204,0
"180",2,2212,204,0.00126180402003229
"181",2,2212,204,0.00126180402003229
"182",2,2213,204,0
"183",2,2213,204,0.00119814136996865
"184",2,2213,204,0.00119814136996865
"185",2,2214,204,0
"186",2,2214,204,0.00130374927539378
"187",2,2214,204,0.00130374927539378
"188",2,2215,204,0
"189",2,2215,204,0.00110633694566786
"190",2,2215,204,0.00110633694566786
"191",2,2216,204,0
"192",2,2216,204,0.00147579424083233
"193",2,2216,204,0.00147579424083233
"194",2,1101,205,0
"195",2,1101,205,0
"196",2,1101,205,0.00100784318055958
"197",2,1101,205,0.00100784318055958
"198",2,1102,205,0
"199",2,1102,205,0.000783219817094505
"200",2,1102,205,0.000783219817094505
"201",2,1103,205,0
"202",2,1103,205,0.000907186011318117
"203",2,1103,205,0.000907186011318117
"204",2,1104,205,0
"205",2,1104,205,0.000762032170314342
"206",2,1104,205,0.000762032170314342
"207",2,1105,205,0
"208",2,1105,205,0.000735972367692739
"209",2,1105,205,0.000735972367692739
"210",2,1106,205,0
"211",2,1106,205,0.000761680770665407
"212",2,1106,205,0.000761680770665407
"213",2,1107,205,0
"214",2,1107,205,0.000846822164021432
"215",2,1107,205,0.000846822164021432
"216",2,1108,205,0
"217",2,1108,205,0.000855187070555985
"218",2,1108,205,0.000855187070555985
"219",2,1109,205,0
"220",2,1109,205,0.000691129534970969
"221",2,1109,205,0.000691129534970969
"222",2,1110,205,0
"223",2,1110,205,0.000862912158481777
"224",2,1110,205,0.000862912158481777
"225",2,1111,205,0
"226",2,1111,205,0.000718878000043333
"227",2,1111,205,0.000718878000043333
"228",2,1112,205,0
"229",2,1112,205,0.000537681567948312
"230",2,1112,205,0.000537681567948312
"231",2,1113,205,0
"232",2,1113,205,0.000586072274018079
"233",2,1113,205,0.000586072274018079
"234",2,1114,205,0
"235",2,1114,205,0.000815698818769306
"236",2,1114,205,0.000815698818769306
"237",2,1115,205,0
"238",2,1115,205,0.000665725325234234
"239",2,1115,205,0.000665725325234234
"240",2,1116,205,0
"241",2,1116,205,0.000544612121302634
"242",2,1116,205,0.000544612121302634
"243",2,1201,205,0
"244",2,1201,205,0.000794238469097763
"245",2,1201,205,0.000794238469097763
"246",2,1202,205,0
"247",2,1202,205,0.000759866205044091
"248",2,1202,205,0.000759866205044091
"249",2,1203,205,0
"250",2,1203,205,0.000786453019827604
"251",2,1203,205,0.000786453019827604
"252",2,1204,205,0
"253",2,1204,205,0.000754705630242825
"254",2,1204,205,0.000754705630242825
"255",2,1205,205,0
"256",2,1205,205,0.000833398895338178
"257",2,1205,205,0.000833398895338178
"258",2,1206,205,0
"259",2,1206,205,0.000835483602713794
"260",2,1206,205,0.000835483602713794
"261",2,1207,205,0
"262",2,1207,205,0.000727882783394307
"263",2,1207,205,0.000727882783394307
"264",2,1208,205,0
"265",2,1208,205,0.000599949155002832
"266",2,1208,205,0.000599949155002832
"267",2,1209,205,0
"268",2,1209,205,0.000574639358092099
"269",2,1209,205,0.000574639358092099
"270",2,1210,205,0
"271",2,1210,205,0.000675396120641381
"272",2,1210,205,0.000675396120641381
"273",2,1211,205,0
"274",2,1211,205,0.000714092457201332
"275",2,1211,205,0.000714092457201332
"276",2,1212,205,0
"277",2,1212,205,0.000691795605234802
"278",2,1212,205,0.000691795605234802
"279",2,1213,205,0
"280",2,1213,205,0.000799409521277994
"281",2,1213,205,0.000799409521277994
"282",2,1214,205,0
"283",2,1214,205,0.000598596059717238
"284",2,1214,205,0.000598596059717238
"285",2,1215,205,0
"286",2,1215,205,0.000603148306254297
"287",2,1215,205,0.000603148306254297
"288",2,1216,205,0
"289",2,1216,205,0.000742176605854183
"290",2,1216,205,0.000742176605854183
"291",2,2101,205,0
"292",2,2101,205,0.000761969247832894
"293",2,2101,205,0.000761969247832894
"294",2,2102,205,0
"295",2,2102,205,0.000716916576493531
"296",2,2102,205,0.000716916576493531
"297",2,2103,205,0
"298",2,2103,205,0.000766041572205722
"299",2,2103,205,0.000766041572205722
"300",2,2104,205,0
"301",2,2104,205,0.000912094837985933
"302",2,2104,205,0.000912094837985933
"303",2,2105,205,0
"304",2,2105,205,0.000622251245658845
"305",2,2105,205,0.000622251245658845
"306",2,2106,205,0
"307",2,2106,205,0.000501680886372924
"308",2,2106,205,0.000501680886372924
"309",2,2107,205,0
"310",2,2107,205,0.00074515282176435
"311",2,2107,205,0.00074515282176435
"312",2,2108,205,0
"313",2,2108,205,0.000714782101567835
"314",2,2108,205,0.000714782101567835
"315",2,2109,205,0
"316",2,2109,205,0.000636117649264634
"317",2,2109,205,0.000636117649264634
"318",2,2110,205,0
"319",2,2110,205,0.000627369852736592
"320",2,2110,205,0.000627369852736592
"321",2,2111,205,0
"322",2,2111,205,0.000718175258953124
"323",2,2111,205,0.000718175258953124
"324",2,2112,205,0
"325",2,2112,205,0.000683538150042295
"326",2,2112,205,0.000683538150042295
"327",2,2113,205,0
"328",2,2113,205,0.000579278043005615
"329",2,2113,205,0.000579278043005615
"330",2,2114,205,0
"331",2,2114,205,0.000828185933642089
"332",2,2114,205,0.000828185933642089
"333",2,2115,205,0
"334",2,2115,205,0.000799142057076097
"335",2,2115,205,0.000799142057076097
"336",2,2116,205,0
"337",2,2116,205,0.000657795695587993
"338",2,2116,205,0.000657795695587993
"339",2,2201,205,0
"340",2,2201,205,0.000594953773543239
"341",2,2201,205,0.000594953773543239
"342",2,2202,205,0
"343",2,2202,205,0.000800791429355741
"344",2,2202,205,0.000800791429355741
"345",2,2203,205,0
"346",2,2203,205,0.000802267750259489
"347",2,2203,205,0.000802267750259489
"348",2,2204,205,0
"349",2,2204,205,0.000782739953137934
"350",2,2204,205,0.000782739953137934
"351",2,2205,205,0
"352",2,2205,205,0.000859463936649263
"353",2,2205,205,0.000859463936649263
"354",2,2206,205,0
"355",2,2206,205,0.000764122058171779
"356",2,2206,205,0.000764122058171779
"357",2,2207,205,0
"358",2,2207,205,0.000816210173070431
"359",2,2207,205,0.000816210173070431
"360",2,2208,205,0
"361",2,2208,205,0.000750827370211482
"362",2,2208,205,0.000750827370211482
"363",2,2209,205,0
"364",2,2209,205,0.000710172229446471
"365",2,2209,205,0.000710172229446471
"366",2,2210,205,0
"367",2,2210,205,0.000789408280979842
"368",2,2210,205,0.000789408280979842
"369",2,2211,205,0
"370",2,2211,205,0.000746062723919749
"371",2,2211,205,0.000746062723919749
"372",2,2212,205,0
"373",2,2212,205,0.000736108748242259
"374",2,2212,205,0.000736108748242259
"375",2,2213,205,0
"376",2,2213,205,0.000617371289990842
"377",2,2213,205,0.000617371289990842
"378",2,2214,205,0
"379",2,2214,205,0.000706005492247641
"380",2,2214,205,0.000706005492247641
"381",2,2215,205,0
"382",2,2215,205,0.000544730108231306
"383",2,2215,205,0.000544730108231306
"384",2,2216,205,0
"385",2,2216,205,0.000675065733958036
"386",2,2216,205,0.000675065733958036
