"","lane","tile","code","value"
"168",1,2208,200,0.00107440142892301
"169",1,2209,200,0
"170",1,2209,200,0.000927782384678721
"171",1,2209,200,0.000927782384678721
"172",1,2210,200,0
"173",1,2210,200,0.000967106723692268
"174",1,2210,200,0.000967106723692268
"175",1,2211,200,0
"176",1,2211,200,0.0011240488383919
"177",1,2211,200,0.0011240488383919
"178",1,2212,200,0
"179",1,2212,200,0.000896562007255852
"180",1,2212,200,0.000896562007255852
"181",1,2213,200,0
"182",1,2213,200,0.00108914822340012
"183",1,2213,200,0.00108914822340012
"184",1,2214,200,0
"185",1,2214,200,0.00117392838001251
"186",1,2214,200,0.00117392838001251
"187",1,2215,200,0
"188",1,2215,200,0.00123752478975803
"189",1,2215,200,0.00123752478975803
"190",1,2216,200,0
"191",1,2216,200,0.00123139529023319
"192",1,2216,200,0.00123139529023319
"193",1,1101,201,0
"194",1,1101,201,0.00126534991431981
"195",1,1101,201,0.00126534991431981
"196",1,1102,201,0
"197",1,1102,201,0.00137625285424292
"198",1,1102,201,0.00137625285424292
"199",1,1103,201,0
"200",1,1103,201,0.00150217127520591
"201",1,1103,201,0.00150217127520591
"202",1,1104,201,0
"203",1,1104,201,0.00125551072414964
"204",1,1104,201,0.00125551072414964
"205",1,1105,201,0
"206",1,1105,201,0.00136380642652512
"207",1,1105,201,0.00136380642652512
"208",1,1106,201,0
"209",1,1106,201,0.0013065020320937
"210",1,1106,201,0.0013065020320937
"211",1,1107,201,0
"212",1,1107,201,0.00138515629805624
"213",1,1107,201,0.00138515629805624
"214",1,1108,201,0
"215",1,1108,201,0.00131071824580431
"216",1,1108,201,0.00131071824580431
"217",1,1109,201,0
"218",1,1109,201,0.00105572096072137
"219",1,1109,201,0.00105572096072137
"220",1,1110,201,0
"221",1,1110,201,0.00103288446553051
"222",1,1110,201,0.00103288446553051
"223",1,1111,201,0
"224",1,1111,201,0.00113524775952101
"225",1,1111,201,0.00113524775952101
"226",1,1112,201,0
"227",1,1112,201,0.00102341885212809
"228",1,1112,201,0.00102341885212809
"229",1,1113,201,0
"230",1,1113,201,0.00090460671344772
"231",1,1113,201,0.00090460671344772
"232",1,1114,201,0
"233",1,1114,201,0.000737037684302777
"234",1,1114,201,0.000737037684302777
"235",1,1115,201,0
"236",1,1115,201,0.000514817947987467
"237",1,1115,201,0.000514817947987467
"238",1,1116,201,0
"239",1,1116,201,0.000515937164891511
"240",1,1116,201,0.000515937164891511
"241",1,1201,201,0
"242",1,1201,201,0.00115110632032156
"243",1,1201,201,0.00115110632032156
"244",1,1202,201,0
"245",1,1202,201,0.00119523494504392
"246",1,1202,201,0.00119523494504392
"247",1,1203,201,0
"248",1,1203,201,0.00122672377619892
"249",1,1203,201,0.00122672377619892
"250",1,1204,201,0
"251",1,1204,201,0.00125429686158895
"252",1,1204,201,0.00125429686158895
"253",1,1205,201,0
"254",1,1205,201,0.00120111473370343
"255",1,1205,201,0.00120111473370343
"256",1,1206,201,0
