"","lane","tile","code","value"
"1",2,1101,200,0
"2",2,1101,200,0
"3",2,1101,200,0.00120089610572904
"4",2,1101,200,0.00120089610572904
"5",2,1102,200,0
"6",2,1102,200,0.00125453388318419
"7",2,1102,200,0.00125453388318419
"8",2,1103,200,0
"9",2,1103,200,0.00108971388544887
"10",2,1103,200,0.00108971388544887
"11",2,1104,200,0
"12",2,1104,200,0.00116490584332496
"13",2,1104,200,0.00116490584332496
"14",2,1105,200,0
"15",2,1105,200,0.0011145209427923
"16",2,1105,200,0.0011145209427923
"17",2,1106,200,0
"18",2,1106,200,0.00101837073452771
"19",2,1106,200,0.00101837073452771
"20",2,1107,200,0
"21",2,1107,200,0.00120054406579584
"22",2,1107,200,0.00120054406579584
"23",2,1108,200,0
"24",2,1108,200,0.00118464801926166
"25",2,1108,200,0.00118464801926166
"26",2,1109,200,0
"27",2,1109,200,0.00115697563160211
"28",2,1109,200,0.00115697563160211
"29",2,1110,200,0
"30",2,1110,200,0.000901158782653511
"31",2,1110,200,0.000901158782653511
"32",2,1111,200,0
"33",2,1111,200,0.00104054575785995
"34",2,1111,200,0.00104054575785995
"35",2,1112,200,0
"36",2,1112,200,0.000827693613246083
"37",2,1112,200,0.000827693613246083
"38",2,1113,200,0
"39",2,1113,200,0.000974161841440946
"40",2,1113,200,0.000974161841440946
"41",2,1114,200,0
"42",2,1114,200,0.00130385940428823
"43",2,1114,200,0.00130385940428823
"44",2,1115,200,0
"45",2,1115,200,0.00117351207882166
"46",2,1115,200,0.00117351207882166
"47",2,1116,200,0
"48",2,1116,200,0.00107322598341852
"49",2,1116,200,0.00107322598341852
"50",2,1201,200,0
"51",2,1201,200,0.00127015390899032
"52",2,1201,200,0.00127015390899032
"53",2,1202,200,0
"54",2,1202,200,0.00135428959038109
"55",2,1202,200,0.00135428959038109
"56",2,1203,200,0
"57",2,1203,200,0.0011557909892872
"58",2,1203,200,0.0011557909892872
"59",2,1204,200,0
"60",2,1204,200,0.001212416915223
"61",2,1204,200,0.001212416915223
"62",2,1205,200,0
"63",2,1205,200,0.00123858614824712
"64",2,1205,200,0.00123858614824712
"65",2,1206,200,0
"66",2,1206,200,0.00124066090211272
"67",2,1206,200,0.00124066090211272
"68",2,1207,200,0
"69",2,1207,200,0.000948784523643553
"70",2,1207,200,0.000948784523643553
"71",2,1208,200,0
"72",2,1208,200,0.0011321974452585
"73",2,1208,200,0.0011321974452585
"74",2,1209,200,0
"75",2,1209,200,0.00108763517346233
"76",2,1209,200,0.00108763517346233
"77",2,1210,200,0
"78",2,1210,200,0.00102860142942518
"79",2,1210,200,0.00102860142942518
"80",2,1211,200,0
"81",2,1211,200,0.0010635027429089
"82",2,1211,200,0.0010635027429089
"83",2,1212,200,0
"84",2,1212,200,0.0010799978626892
"85",2,1212,200,0.0010799978626892
"86",2,1213,200,0
"87",2,1213,200,0.00106853933539242
"88",2,1213,200,0.00106853933539242
"89",2,1214,200,0
"90",2,1214,200,0.00116499373689294
"91",2,1214,200,0.00116499373689294
"92",2,1215,200,0
"93",2,1215,200,0.00137038622051477
"94",2,1215,200,0.00137038622051477
"95",2,1216,200,0
"96",2,1216,200,0.00129271170590073
"97",2,1216,200,0.00129271170590073
"98",2,2101,200,0
"99",2,2101,200,0.00131494167726487
"100",2,2101,200,0.00131494167726487
"101",2,2102,200,0
"102",2,2102,200,0.00135973410215229
"103",2,2102,200,0.00135973410215229
"104",2,2103,200,0
"105",2,2103,200,0.00115976831875741
"106",2,2103,200,0.00115976831875741
"107",2,2104,200,0
"108",2,2104,200,0.00102752365637571
"109",2,2104,200,0.00102752365637571
"110",2,2105,200,0
"111",2,2105,200,0.00128398358356208
"112",2,2105,200,0.00128398358356208
"113",2,2106,200,0
"114",2,2106,200,0.00102867349050939
"115",2,2106,200,0.00102867349050939
"116",2,2107,200,0
"117",2,2107,200,0.00112097430974245
"118",2,2107,200,0.00112097430974245
"119",2,2108,200,0
"120",2,2108,200,0.00106570473872125
"121",2,2108,200,0.00106570473872125
"122",2,2109,200,0
"123",2,2109,200,0.00109061144758016
"124",2,2109,200,0.00109061144758016
"125",2,2110,200,0
"126",2,2110,200,0.00100603245664388
"127",2,2110,200,0.00100603245664388
"128",2,2111,200,0
"129",2,2111,200,0.000995904090814292
"130",2,2111,200,0.000995904090814292
"131",2,2112,200,0
"132",2,2112,200,0.00104144052602351
"133",2,2112,200,0.00104144052602351
"134",2,2113,200,0
"135",2,2113,200,0.00108239008113742
"136",2,2113,200,0.00108239008113742
"137",2,2114,200,0
"138",2,2114,200,0.00112578016705811
"139",2,2114,200,0.00112578016705811
"140",2,2115,200,0
"141",2,2115,200,0.00116797583177686
"142",2,2115,200,0.00116797583177686
"143",2,2116,200,0
"144",2,2116,200,0.0012027946067974
"145",2,2116,200,0.0012027946067974
"146",2,2201,200,0
"147",2,2201,200,0.00117072067223489
"148",2,2201,200,0.00117072067223489
"149",2,2202,200,0
"150",2,2202,200,0.00111819209996611
"151",2,2202,200,0.00111819209996611
"152",2,2203,200,0
"153",2,2203,200,0.0012152724666521
"154",2,2203,200,0.0012152724666521
"155",2,2204,200,0
"156",2,2204,200,0.0012524479534477
"157",2,2204,200,0.0012524479534477
"158",2,2205,200,0
"159",2,2205,200,0.00122298509813845
"160",2,2205,200,0.00122298509813845
"161",2,2206,200,0
"162",2,2206,200,0.00121073075570166
"163",2,2206,200,0.00121073075570166
"164",2,2207,200,0
"165",2,2207,200,0.00113602913916111
"166",2,2207,200,0.00113602913916111
"167",2,2208,200,0
"168",2,2208,200,0.00113380944821984
"169",2,2208,200,0.00113380944821984
"170",2,2209,200,0
"171",2,2209,200,0.00110281328670681
"172",2,2209,200,0.00110281328670681
"173",2,2210,200,0
"174",2,2210,200,0.00113529292866588
"175",2,2210,200,0.00113529292866588
"176",2,2211,200,0
"177",2,2211,200,0.00104019499849528
"178",2,2211,200,0.00104019499849528
"179",2,2212,200,0
"180",2,2212,200,0.00107705837581307
"181",2,2212,200,0.00107705837581307
"182",2,2213,200,0
"183",2,2213,200,0.0011067355517298
"184",2,2213,200,0.0011067355517298
"185",2,2214,200,0
"186",2,2214,200,0.00102554657496512
"187",2,2214,200,0.00102554657496512
"188",2,2215,200,0
"189",2,2215,200,0.00112891243770719
"190",2,2215,200,0.00112891243770719
"191",2,2216,200,0
"192",2,2216,200,0.00126047059893608
"193",2,2216,200,0.00126047059893608
"194",2,1101,201,0
"195",2,1101,201,0
"196",2,1101,201,0.00089497392764315
"197",2,1101,201,0.00089497392764315
"198",2,1102,201,0
"199",2,1102,201,0.000867448979988694
"200",2,1102,201,0.000867448979988694
"201",2,1103,201,0
"202",2,1103,201,0.000870377058163285
"203",2,1103,201,0.000870377058163285
"204",2,1104,201,0
"205",2,1104,201,0.000772572588175535
"206",2,1104,201,0.000772572588175535
"207",2,1105,201,0
"208",2,1105,201,0.000829630764201283
"209",2,1105,201,0.000829630764201283
"210",2,1106,201,0
"211",2,1106,201,0.000842311885207891
"212",2,1106,201,0.000842311885207891
"213",2,1107,201,0
"214",2,1107,201,0.00066202727612108
"215",2,1107,201,0.00066202727612108
"216",2,1108,201,0
"217",2,1108,201,0.000775179418269545
"218",2,1108,201,0.000775179418269545
"219",2,1109,201,0
"220",2,1109,201,0.000762485491577536
"221",2,1109,201,0.000762485491577536
"222",2,1110,201,0
"223",2,1110,201,0.000738679489586502
"224",2,1110,201,0.000738679489586502
"225",2,1111,201,0
"226",2,1111,201,0.000711400702130049
"227",2,1111,201,0.000711400702130049
"228",2,1112,201,0
"229",2,1112,201,0.000665684987325221
"230",2,1112,201,0.000665684987325221
"231",2,1113,201,0
"232",2,1113,201,0.000777884910348803
"233",2,1113,201,0.000777884910348803
"234",2,1114,201,0
"235",2,1114,201,0.000477632012916729
"236",2,1114,201,0.000477632012916729
"237",2,1115,201,0
"238",2,1115,201,0.000535510014742613
"239",2,1115,201,0.000535510014742613
"240",2,1116,201,0
"241",2,1116,201,0.000619370257481933
"242",2,1116,201,0.000619370257481933
"243",2,1201,201,0
"244",2,1201,201,0.000850936747156084
"245",2,1201,201,0.000850936747156084
"246",2,1202,201,0
"247",2,1202,201,0.000854292244184762
"248",2,1202,201,0.000854292244184762
"249",2,1203,201,0
"250",2,1203,201,0.000841466884594411
"251",2,1203,201,0.000841466884594411
"252",2,1204,201,0
"253",2,1204,201,0.000835865153931081
"254",2,1204,201,0.000835865153931081
"255",2,1205,201,0
"256",2,1205,201,0.000864590110722929
"257",2,1205,201,0.000864590110722929
"258",2,1206,201,0
"259",2,1206,201,0.0007412243867293
"260",2,1206,201,0.0007412243867293
"261",2,1207,201,0
"262",2,1207,201,0.000846294104121625
"263",2,1207,201,0.000846294104121625
"264",2,1208,201,0
"265",2,1208,201,0.000835640297736973
"266",2,1208,201,0.000835640297736973
"267",2,1209,201,0
"268",2,1209,201,0.000783298804890364
"269",2,1209,201,0.000783298804890364
"270",2,1210,201,0
"271",2,1210,201,0.000836598395835608
"272",2,1210,201,0.000836598395835608
"273",2,1211,201,0
"274",2,1211,201,0.000812819285783917
"275",2,1211,201,0.000812819285783917
"276",2,1212,201,0
"277",2,1212,201,0.000769605860114098
"278",2,1212,201,0.000769605860114098
"279",2,1213,201,0
"280",2,1213,201,0.000668151187710464
"281",2,1213,201,0.000668151187710464
"282",2,1214,201,0
"283",2,1214,201,0.00070094654802233
"284",2,1214,201,0.00070094654802233
"285",2,1215,201,0
"286",2,1215,201,0.00061715068295598
"287",2,1215,201,0.00061715068295598
"288",2,1216,201,0
"289",2,1216,201,0.000595466757658869
"290",2,1216,201,0.000595466757658869
"291",2,2101,201,0
"292",2,2101,201,0.000792916514910758
"293",2,2101,201,0.000792916514910758
"294",2,2102,201,0
"295",2,2102,201,0.00101365963928401
"296",2,2102,201,0.00101365963928401
"297",2,2103,201,0
"298",2,2103,201,0.000854709185659885
"299",2,2103,201,0.000854709185659885
"300",2,2104,201,0
"301",2,2104,201,0.00092223339015618
"302",2,2104,201,0.00092223339015618
"303",2,2105,201,0
"304",2,2105,201,0.000682072655763477
"305",2,2105,201,0.000682072655763477
"306",2,2106,201,0
