"","lane","tile","code","value"
"569",1,2211,200,0
"821",1,2211,200,0.0011240488383919
"1182",1,2211,200,0.0011240488383919
"567",1,2212,200,0
"825",1,2212,200,0.000896562007255852
"1187",1,2212,200,0.000896562007255852
"565",1,2213,200,0
"827",1,2213,200,0.00108914822340012
"1192",1,2213,200,0.00108914822340012
"573",1,2214,200,0
"829",1,2214,200,0.00117392838001251
"1199",1,2214,200,0.00117392838001251
"571",1,2215,200,0
"833",1,2215,200,0.00123752478975803
"1203",1,2215,200,0.00123752478975803
"575",1,2216,200,0
"831",1,2216,200,0.00123139529023319
"1212",1,2216,200,0.00123139529023319
"386",1,1101,201,0
"648",1,1101,201,0.00126534991431981
"902",1,1101,201,0.00126534991431981
"388",1,1102,201,0
"644",1,1102,201,0.00137625285424292
"914",1,1102,201,0.00137625285424292
"392",1,1103,201,0
"654",1,1103,201,0.00150217127520591
"904",1,1103,201,0.00150217127520591
"390",1,1104,201,0
"658",1,1104,201,0.00125551072414964
"906",1,1104,201,0.00125551072414964
"398",1,1105,201,0
"646",1,1105,201,0.00136380642652512
"908",1,1105,201,0.00136380642652512
"396",1,1106,201,0
"656",1,1106,201,0.0013065020320937
"912",1,1106,201,0.0013065020320937
"394",1,1107,201,0
"652",1,1107,201,0.00138515629805624
"910",1,1107,201,0.00138515629805624
"400",1,1108,201,0
"650",1,1108,201,0.00131071824580431
"900",1,1108,201,0.00131071824580431
"402",1,1109,201,0
"660",1,1109,201,0.00105572096072137
"937",1,1109,201,0.00105572096072137
"404",1,1110,201,0
"670",1,1110,201,0.00103288446553051
"942",1,1110,201,0.00103288446553051
"410",1,1111,201,0
"662",1,1111,201,0.00113524775952101
"952",1,1111,201,0.00113524775952101
"408",1,1112,201,0
"666",1,1112,201,0.00102341885212809
"946",1,1112,201,0.00102341885212809
"406",1,1113,201,0
"668",1,1113,201,0.00090460671344772
"950",1,1113,201,0.00090460671344772
"412",1,1114,201,0
"664",1,1114,201,0.000737037684302777
"962",1,1114,201,0.000737037684302777
"416",1,1115,201,0
"674",1,1115,201,0.000514817947987467
"960",1,1115,201,0.000514817947987467
"414",1,1116,201,0
"672",1,1116,201,0.000515937164891511
"964",1,1116,201,0.000515937164891511
"420",1,1201,201,0
"678",1,1201,201,0.00115110632032156
"973",1,1201,201,0.00115110632032156
"424",1,1202,201,0
"682",1,1202,201,0.00119523494504392
"978",1,1202,201,0.00119523494504392
"430",1,1203,201,0
"680",1,1203,201,0.00122672377619892
"986",1,1203,201,0.00122672377619892
"418",1,1204,201,0
"676",1,1204,201,0.00125429686158895
"991",1,1204,201,0.00125429686158895
"426",1,1205,201,0
"690",1,1205,201,0.00120111473370343
"989",1,1205,201,0.00120111473370343
"422",1,1206,201,0
"686",1,1206,201,0.00126209016889334
"1002",1,1206,201,0.00126209016889334
"432",1,1207,201,0
"684",1,1207,201,0.00103177921846509
"1000",1,1207,201,0.00103177921846509
"428",1,1208,201,0
"688",1,1208,201,0.00113075750414282
"1006",1,1208,201,0.00113075750414282
"438",1,1209,201,0
"692",1,1209,201,0.00105634960345924
"1013",1,1209,201,0.00105634960345924
"434",1,1210,201,0
"694",1,1210,201,0.00101050699595362
"1018",1,1210,201,0.00101050699595362
"436",1,1211,201,0
"700",1,1211,201,0.000951752532273531
"1025",1,1211,201,0.000951752532273531
"448",1,1212,201,0
"696",1,1212,201,0.000912984774913639
"1029",1,1212,201,0.000912984774913639
"444",1,1213,201,0
"698",1,1213,201,0.000708764418959618
"1031",1,1213,201,0.000708764418959618
"442",1,1214,201,0
"702",1,1214,201,0.000625584274530411
"1040",1,1214,201,0.000625584274530411
"440",1,1215,201,0
"704",1,1215,201,0.000546985887922347
"1042",1,1215,201,0.000546985887922347
"446",1,1216,201,0
"706",1,1216,201,0.000464841403299943
"1048",1,1216,201,0.000464841403299943
"516",1,2101,201,0
"776",1,2101,201,0.00130143424030393
"1053",1,2101,201,0.00130143424030393
"520",1,2102,201,0
"772",1,2102,201,0.00135252485051751
"1058",1,2102,201,0.00135252485051751
"514",1,2103,201,0
"786",1,2103,201,0.00141185952816159
"1064",1,2103,201,0.00141185952816159
"526",1,2104,201,0
"784",1,2104,201,0.00148872577119619
"1069",1,2104,201,0.00148872577119619
"522",1,2105,201,0
"774",1,2105,201,0.00136411678977311
"1071",1,2105,201,0.00136411678977311
"528",1,2106,201,0
"780",1,2106,201,0.00134656159207225
"1079",1,2106,201,0.00134656159207225
"518",1,2107,201,0
"778",1,2107,201,0.0012040549190715
"1081",1,2107,201,0.0012040549190715
"524",1,2108,201,0
"782",1,2108,201,0.00130631716456264
"1088",1,2108,201,0.00130631716456264
"530",1,2109,201,0
"788",1,2109,201,0.00127722311299294
"1093",1,2109,201,0.00127722311299294
"532",1,2110,201,0
"790",1,2110,201,0.00112618296407163
"1098",1,2110,201,0.00112618296407163
"538",1,2111,201,0
"792",1,2111,201,0.00107647094409913
"1104",1,2111,201,0.00107647094409913
"536",1,2112,201,0
"794",1,2112,201,0.000997149967588484
"1109",1,2112,201,0.000997149967588484
"534",1,2113,201,0
"796",1,2113,201,0.000931950053200126
"1111",1,2113,201,0.000931950053200126
"542",1,2114,201,0
"800",1,2114,201,0.000975039321929216
"1119",1,2114,201,0.000975039321929216
"540",1,2115,201,0
"798",1,2115,201,0.00058299902593717
"1121",1,2115,201,0.00058299902593717
"544",1,2116,201,0
"802",1,2116,201,0.000632285256870091
"1128",1,2116,201,0.000632285256870091
"554",1,2201,201,0
"806",1,2201,201,0.00121542101260275
"1133",1,2201,201,0.00121542101260275
"546",1,2202,201,0
"804",1,2202,201,0.00114623585250229
"1138",1,2202,201,0.00114623585250229
"552",1,2203,201,0
"808",1,2203,201,0.00126082496717572
"1143",1,2203,201,0.00126082496717572
"550",1,2204,201,0
"810",1,2204,201,0.00108846311923116
"1149",1,2204,201,0.00108846311923116
"548",1,2205,201,0
"812",1,2205,201,0.00113393273204565
"1153",1,2205,201,0.00113393273204565
"558",1,2206,201,0
"816",1,2206,201,0.00117252802010626
"1160",1,2206,201,0.00117252802010626
"556",1,2207,201,0
"818",1,2207,201,0.00115437002386898
"1164",1,2207,201,0.00115437002386898
"560",1,2208,201,0
"814",1,2208,201,0.00114116119220853
"1173",1,2208,201,0.00114116119220853
"562",1,2209,201,0
"820",1,2209,201,0.0013298848643899
"1166",1,2209,201,0.0013298848643899
"564",1,2210,201,0
"824",1,2210,201,0.00113212142605335
"1178",1,2210,201,0.00113212142605335
"570",1,2211,201,0
"822",1,2211,201,0.000977416406385601
"1183",1,2211,201,0.000977416406385601
"568",1,2212,201,0
"826",1,2212,201,0.000964121602009982
"1188",1,2212,201,0.000964121602009982
"566",1,2213,201,0
"828",1,2213,201,0.000694431597366929
"1193",1,2213,201,0.000694431597366929
"574",1,2214,201,0
"830",1,2214,201,0.00061708118300885
"1200",1,2214,201,0.00061708118300885
"572",1,2215,201,0
"834",1,2215,201,0.000725662743207067
"1204",1,2215,201,0.000725662743207067
"576",1,2216,201,0
"832",1,2216,201,0.000542919151484966
"1213",1,2216,201,0.000542919151484966
"1673",1,1101,202,0
"1925",1,1101,202,0
"1671",1,1102,202,0
"1927",1,1102,202,0
"1667",1,1103,202,0
"1931",1,1103,202,0
"1681",1,1104,202,0
"1935",1,1104,202,0
"1677",1,1105,202,0
"1929",1,1105,202,0
"1669",1,1106,202,0
"1937",1,1106,202,0
"1675",1,1107,202,0
"1933",1,1107,202,0
"1679",1,1108,202,0
"1939",1,1108,202,0
"1685",1,1109,202,0
"1941",1,1109,202,0
"1683",1,1110,202,0
"1945",1,1110,202,0
"1689",1,1111,202,0
"1943",1,1111,202,0
"1691",1,1112,202,0
"1947",1,1112,202,0
"1687",1,1113,202,0
"1949",1,1113,202,0
"1693",1,1114,202,0
"1953",1,1114,202,0
"1695",1,1115,202,0
"1955",1,1115,202,0
"1697",1,1116,202,0
"1951",1,1116,202,0
"1705",1,1201,202,0
"1959",1,1201,202,0
"1703",1,1202,202,0
"1961",1,1202,202,0
"1701",1,1203,202,0
"1963",1,1203,202,0
"1699",1,1204,202,0
"1965",1,1204,202,0
"1709",1,1205,202,0
"1957",1,1205,202,0
"1713",1,1206,202,0
"1977",1,1206,202,0
"1707",1,1207,202,0
"1979",1,1207,202,0
"1711",1,1208,202,0
"1967",1,1208,202,0
"1719",1,1209,202,0
"1969",1,1209,202,0
