"","lane","tile","code","value"
"278",1,1108,200,0
"279",1,1108,200,0.00113370781764388
"280",1,1108,200,0.00113370781764388
"281",1,1109,200,0
"282",1,1109,200,0.000938596436753869
"283",1,1109,200,0.000938596436753869
"284",1,1110,200,0
"285",1,1110,200,0.00106954306829721
"286",1,1110,200,0.00106954306829721
"287",1,1111,200,0
"288",1,1111,200,0.000860360742080957
"289",1,1111,200,0.000860360742080957
"290",1,1112,200,0
"291",1,1112,200,0.00108142243698239
"292",1,1112,200,0.00108142243698239
"293",1,1113,200,0
"294",1,1113,200,0.000988837797194719
"295",1,1113,200,0.000988837797194719
"296",1,1114,200,0
"297",1,1114,200,0.00107343250419945
"298",1,1114,200,0.00107343250419945
"299",1,1115,200,0
"300",1,1115,200,0.00114299450069666
"301",1,1115,200,0.00114299450069666
"302",1,1116,200,0
"303",1,1116,200,0.00104484485927969
"304",1,1116,200,0.00104484485927969
"305",1,1201,200,0
"306",1,1201,200,0.0012558902380988
"307",1,1201,200,0.0012558902380988
"308",1,1202,200,0
"309",1,1202,200,0.00111449998803437
"310",1,1202,200,0.00111449998803437
"311",1,1203,200,0
"312",1,1203,200,0.00137035537045449
"313",1,1203,200,0.00137035537045449
"314",1,1204,200,0
"315",1,1204,200,0.00119038484990597
"316",1,1204,200,0.00119038484990597
"317",1,1205,200,0
"318",1,1205,200,0.00112146197352558
"319",1,1205,200,0.00112146197352558
"320",1,1206,200,0
"321",1,1206,200,0.00113752379547805
"322",1,1206,200,0.00113752379547805
"323",1,1207,200,0
"324",1,1207,200,0.00121957552619278
"325",1,1207,200,0.00121957552619278
"326",1,1208,200,0
"327",1,1208,200,0.00103796017356217
"328",1,1208,200,0.00103796017356217
"329",1,1209,200,0
"330",1,1209,200,0.000987179228104651
"331",1,1209,200,0.000987179228104651
"332",1,1210,200,0
"333",1,1210,200,0.000992673565633595
"334",1,1210,200,0.000992673565633595
"335",1,1211,200,0
"336",1,1211,200,0.000948701926972717
"337",1,1211,200,0.000948701926972717
"338",1,1212,200,0
"339",1,1212,200,0.00102728174533695
"340",1,1212,200,0.00102728174533695
"341",1,1213,200,0
"342",1,1213,200,0.00107986282091588
"343",1,1213,200,0.00107986282091588
"344",1,1214,200,0
"345",1,1214,200,0.00134965358301997
"346",1,1214,200,0.00134965358301997
"347",1,1215,200,0
"348",1,1215,200,0.00125351257156581
"349",1,1215,200,0.00125351257156581
"350",1,1216,200,0
"351",1,1216,200,0.00128778454381973
"352",1,1216,200,0.00128778454381973
"353",1,2101,200,0
"354",1,2101,200,0.00103375606704503
"355",1,2101,200,0.00103375606704503
"356",1,2102,200,0
"357",1,2102,200,0.00115017814096063
"358",1,2102,200,0.00115017814096063
"359",1,2103,200,0
"360",1,2103,200,0.00126955017913133
"361",1,2103,200,0.00126955017913133
"362",1,2104,200,0
"363",1,2104,200,0.00112778483889997
"364",1,2104,200,0.00112778483889997
"365",1,2105,200,0
"366",1,2105,200,0.000955066061578691
"367",1,2105,200,0.000955066061578691
"368",1,2106,200,0
"369",1,2106,200,0.0014018026413396
"370",1,2106,200,0.0014018026413396
"371",1,2107,200,0
"372",1,2107,200,0.000955421361140907
"373",1,2107,200,0.000955421361140907
"374",1,2108,200,0
"375",1,2108,200,0.0012131609255448
"376",1,2108,200,0.0012131609255448
"377",1,2109,200,0
"378",1,2109,200,0.00115881115198135
"379",1,2109,200,0.00115881115198135
"380",1,2110,200,0
"381",1,2110,200,0.00104471959639341
"382",1,2110,200,0.00104471959639341
"383",1,2111,200,0
"384",1,2111,200,0.00113904010504484
"385",1,2111,200,0.00113904010504484
"386",1,2112,200,0
"387",1,2112,200,0.00103759043850005
"388",1,2112,200,0.00103759043850005
"389",1,2113,200,0
"390",1,2113,200,0.00118578935507685
"391",1,2113,200,0.00118578935507685
"392",1,2114,200,0
"393",1,2114,200,0.00113511073868722
"394",1,2114,200,0.00113511073868722
"395",1,2115,200,0
"396",1,2115,200,0.0010302901500836
"397",1,2115,200,0.0010302901500836
"398",1,2116,200,0
"399",1,2116,200,0.00126437190920115
"400",1,2116,200,0.00126437190920115
"401",1,2201,200,0
"402",1,2201,200,0.00124426779802889
"403",1,2201,200,0.00124426779802889
"404",1,2202,200,0
"405",1,2202,200,0.0011534906225279
"406",1,2202,200,0.0011534906225279
"407",1,2203,200,0
"408",1,2203,200,0.00115946086589247
"409",1,2203,200,0.00115946086589247
"410",1,2204,200,0
"411",1,2204,200,0.00122775894124061
"412",1,2204,200,0.00122775894124061
"413",1,2205,200,0
"414",1,2205,200,0.00103352405130863
"415",1,2205,200,0.00103352405130863
"416",1,2206,200,0
"417",1,2206,200,0.00103433628100902
"418",1,2206,200,0.00103433628100902
"419",1,2207,200,0
"420",1,2207,200,0.00111728080082685
"421",1,2207,200,0.00111728080082685
"422",1,2208,200,0
"423",1,2208,200,0.00107440142892301
"424",1,2208,200,0.00107440142892301
"425",1,2209,200,0
"426",1,2209,200,0.000927782384678721
"427",1,2209,200,0.000927782384678721
"428",1,2210,200,0
"429",1,2210,200,0.000967106723692268
"430",1,2210,200,0.000967106723692268
"431",1,2211,200,0
"432",1,2211,200,0.0011240488383919
"433",1,2211,200,0.0011240488383919
"434",1,2212,200,0
"435",1,2212,200,0.000896562007255852
"436",1,2212,200,0.000896562007255852
"437",1,2213,200,0
"438",1,2213,200,0.00108914822340012
"439",1,2213,200,0.00108914822340012
"440",1,2214,200,0
"441",1,2214,200,0.00117392838001251
"442",1,2214,200,0.00117392838001251
"443",1,2215,200,0
"444",1,2215,200,0.00123752478975803
"445",1,2215,200,0.00123752478975803
"446",1,2216,200,0
"447",1,2216,200,0.00123139529023319
"448",1,2216,200,0.00123139529023319
"449",1,1101,201,0
"450",1,1101,201,0.00126534991431981
"451",1,1101,201,0.00126534991431981
"452",1,1102,201,0
"453",1,1102,201,0.00137625285424292
"454",1,1102,201,0.00137625285424292
"455",1,1103,201,0
"456",1,1103,201,0.00150217127520591
"457",1,1103,201,0.00150217127520591
"458",1,1104,201,0
"459",1,1104,201,0.00125551072414964
"460",1,1104,201,0.00125551072414964
"461",1,1105,201,0
"462",1,1105,201,0.00136380642652512
"463",1,1105,201,0.00136380642652512
"464",1,1106,201,0
"465",1,1106,201,0.0013065020320937
"466",1,1106,201,0.0013065020320937
"467",1,1107,201,0
"468",1,1107,201,0.00138515629805624
"469",1,1107,201,0.00138515629805624
"470",1,1108,201,0
"471",1,1108,201,0.00131071824580431
"472",1,1108,201,0.00131071824580431
"473",1,1109,201,0
"474",1,1109,201,0.00105572096072137
"475",1,1109,201,0.00105572096072137
"476",1,1110,201,0
"477",1,1110,201,0.00103288446553051
"478",1,1110,201,0.00103288446553051
"479",1,1111,201,0
"480",1,1111,201,0.00113524775952101
"481",1,1111,201,0.00113524775952101
"482",1,1112,201,0
"483",1,1112,201,0.00102341885212809
"484",1,1112,201,0.00102341885212809
"485",1,1113,201,0
"486",1,1113,201,0.00090460671344772
"487",1,1113,201,0.00090460671344772
"488",1,1114,201,0
"489",1,1114,201,0.000737037684302777
"490",1,1114,201,0.000737037684302777
"491",1,1115,201,0
"492",1,1115,201,0.000514817947987467
"493",1,1115,201,0.000514817947987467
"494",1,1116,201,0
"495",1,1116,201,0.000515937164891511
"496",1,1116,201,0.000515937164891511
"497",1,1201,201,0
"498",1,1201,201,0.00115110632032156
"499",1,1201,201,0.00115110632032156
"500",1,1202,201,0
"501",1,1202,201,0.00119523494504392
"502",1,1202,201,0.00119523494504392
"503",1,1203,201,0
"504",1,1203,201,0.00122672377619892
"505",1,1203,201,0.00122672377619892
"506",1,1204,201,0
"507",1,1204,201,0.00125429686158895
"508",1,1204,201,0.00125429686158895
"509",1,1205,201,0
"510",1,1205,201,0.00120111473370343
"511",1,1205,201,0.00120111473370343
"512",1,1206,201,0
"513",1,1206,201,0.00126209016889334
"514",1,1206,201,0.00126209016889334
"515",1,1207,201,0
"516",1,1207,201,0.00103177921846509
"517",1,1207,201,0.00103177921846509
"518",1,1208,201,0
"519",1,1208,201,0.00113075750414282
"520",1,1208,201,0.00113075750414282
"521",1,1209,201,0
"522",1,1209,201,0.00105634960345924
"523",1,1209,201,0.00105634960345924
"524",1,1210,201,0
"525",1,1210,201,0.00101050699595362
"526",1,1210,201,0.00101050699595362
"527",1,1211,201,0
"528",1,1211,201,0.000951752532273531
"529",1,1211,201,0.000951752532273531
"530",1,1212,201,0
"531",1,1212,201,0.000912984774913639
"532",1,1212,201,0.000912984774913639
"533",1,1213,201,0
"534",1,1213,201,0.000708764418959618
"535",1,1213,201,0.000708764418959618
"536",1,1214,201,0
"537",1,1214,201,0.000625584274530411
"538",1,1214,201,0.000625584274530411
"539",1,1215,201,0
"540",1,1215,201,0.000546985887922347
"541",1,1215,201,0.000546985887922347
"542",1,1216,201,0
"543",1,1216,201,0.000464841403299943
"544",1,1216,201,0.000464841403299943
"545",1,2101,201,0
"546",1,2101,201,0.00130143424030393
"547",1,2101,201,0.00130143424030393
"548",1,2102,201,0
"549",1,2102,201,0.00135252485051751
"550",1,2102,201,0.00135252485051751
"551",1,2103,201,0
"552",1,2103,201,0.00141185952816159
"553",1,2103,201,0.00141185952816159
"554",1,2104,201,0
"555",1,2104,201,0.00148872577119619
"556",1,2104,201,0.00148872577119619
"557",1,2105,201,0
"558",1,2105,201,0.00136411678977311
"559",1,2105,201,0.00136411678977311
"560",1,2106,201,0
"561",1,2106,201,0.00134656159207225
"562",1,2106,201,0.00134656159207225
"563",1,2107,201,0
"564",1,2107,201,0.0012040549190715
"565",1,2107,201,0.0012040549190715
"566",1,2108,201,0
"567",1,2108,201,0.00130631716456264
"568",1,2108,201,0.00130631716456264
"569",1,2109,201,0
"570",1,2109,201,0.00127722311299294
"571",1,2109,201,0.00127722311299294
"572",1,2110,201,0
"573",1,2110,201,0.00112618296407163
"574",1,2110,201,0.00112618296407163
"575",1,2111,201,0
"576",1,2111,201,0.00107647094409913
"577",1,2111,201,0.00107647094409913
"578",1,2112,201,0
"579",1,2112,201,0.000997149967588484
"580",1,2112,201,0.000997149967588484
"581",1,2113,201,0
"582",1,2113,201,0.000931950053200126
"583",1,2113,201,0.000931950053200126
"584",1,2114,201,0
"585",1,2114,201,0.000975039321929216
"586",1,2114,201,0.000975039321929216
"587",1,2115,201,0
"588",1,2115,201,0.00058299902593717
"589",1,2115,201,0.00058299902593717
"590",1,2116,201,0
"591",1,2116,201,0.000632285256870091
"592",1,2116,201,0.000632285256870091
"593",1,2201,201,0
"594",1,2201,201,0.00121542101260275
"595",1,2201,201,0.00121542101260275
"596",1,2202,201,0
"597",1,2202,201,0.00114623585250229
"598",1,2202,201,0.00114623585250229
"599",1,2203,201,0
"600",1,2203,201,0.00126082496717572
"601",1,2203,201,0.00126082496717572
"602",1,2204,201,0
"603",1,2204,201,0.00108846311923116
"604",1,2204,201,0.00108846311923116
"605",1,2205,201,0
"606",1,2205,201,0.00113393273204565
"607",1,2205,201,0.00113393273204565
"608",1,2206,201,0
"609",1,2206,201,0.00117252802010626
"610",1,2206,201,0.00117252802010626
"611",1,2207,201,0
"612",1,2207,201,0.00115437002386898
"613",1,2207,201,0.00115437002386898
"614",1,2208,201,0
"615",1,2208,201,0.00114116119220853
"616",1,2208,201,0.00114116119220853
"617",1,2209,201,0
"618",1,2209,201,0.0013298848643899
"619",1,2209,201,0.0013298848643899
"620",1,2210,201,0
"621",1,2210,201,0.00113212142605335
"622",1,2210,201,0.00113212142605335
"623",1,2211,201,0
"624",1,2211,201,0.000977416406385601
"625",1,2211,201,0.000977416406385601
"626",1,2212,201,0
"627",1,2212,201,0.000964121602009982
"628",1,2212,201,0.000964121602009982
"629",1,2213,201,0
"630",1,2213,201,0.000694431597366929
"631",1,2213,201,0.000694431597366929
"632",1,2214,201,0
"633",1,2214,201,0.00061708118300885
"634",1,2214,201,0.00061708118300885
"635",1,2215,201,0
"636",1,2215,201,0.000725662743207067
"637",1,2215,201,0.000725662743207067
"638",1,2216,201,0
"639",1,2216,201,0.000542919151484966
"640",1,2216,201,0.000542919151484966
"641",1,1101,202,0
"642",1,1101,202,0
"643",1,1102,202,0
"644",1,1102,202,0
"645",1,1103,202,0
"646",1,1103,202,0
"647",1,1104,202,0
"648",1,1104,202,0
"649",1,1105,202,0
"650",1,1105,202,0
"651",1,1106,202,0
"652",1,1106,202,0
"653",1,1107,202,0
"654",1,1107,202,0
"655",1,1108,202,0
"656",1,1108,202,0
"657",1,1109,202,0
"658",1,1109,202,0
"659",1,1110,202,0
"660",1,1110,202,0
"661",1,1111,202,0
"662",1,1111,202,0
"663",1,1112,202,0
"664",1,1112,202,0
"665",1,1113,202,0
"666",1,1113,202,0
"667",1,1114,202,0
"668",1,1114,202,0
"669",1,1115,202,0
"670",1,1115,202,0
"671",1,1116,202,0
"672",1,1116,202,0
"673",1,1201,202,0
"674",1,1201,202,0
"675",1,1202,202,0
"676",1,1202,202,0
"677",1,1203,202,0
"678",1,1203,202,0
"679",1,1204,202,0
"680",1,1204,202,0
"681",1,1205,202,0
"682",1,1205,202,0
"683",1,1206,202,0
"684",1,1206,202,0
"685",1,1207,202,0
"686",1,1207,202,0
"687",1,1208,202,0
"688",1,1208,202,0
"689",1,1209,202,0
"690",1,1209,202,0
"691",1,1210,202,0
"692",1,1210,202,0
"693",1,1211,202,0
"694",1,1211,202,0
"695",1,1212,202,0
"696",1,1212,202,0
"697",1,1213,202,0
"698",1,1213,202,0
"699",1,1214,202,0
"700",1,1214,202,0
"701",1,1215,202,0
"702",1,1215,202,0
"703",1,1216,202,0
"704",1,1216,202,0
"705",1,2101,202,0
"706",1,2101,202,0
"707",1,2102,202,0
"708",1,2102,202,0
"709",1,2103,202,0
"710",1,2103,202,0
"711",1,2104,202,0
"712",1,2104,202,0
"713",1,2105,202,0
"714",1,2105,202,0
"715",1,2106,202,0
"716",1,2106,202,0
"717",1,2107,202,0
"718",1,2107,202,0
"719",1,2108,202,0
"720",1,2108,202,0
"721",1,2109,202,0
"722",1,2109,202,0
"723",1,2110,202,0
"724",1,2110,202,0
"725",1,2111,202,0
"726",1,2111,202,0
"727",1,2112,202,0
"728",1,2112,202,0
"729",1,2113,202,0
"730",1,2113,202,0
"731",1,2114,202,0
"732",1,2114,202,0
"733",1,2115,202,0
"734",1,2115,202,0
"735",1,2116,202,0
"736",1,2116,202,0
"737",1,2201,202,0
"738",1,2201,202,0
"739",1,2202,202,0
"740",1,2202,202,0
"741",1,2203,202,0
"742",1,2203,202,0
"743",1,2204,202,0
"744",1,2204,202,0
"745",1,2205,202,0
"746",1,2205,202,0
"747",1,2206,202,0
"748",1,2206,202,0
"749",1,2207,202,0
"750",1,2207,202,0
"751",1,2208,202,0
"752",1,2208,202,0
"753",1,2209,202,0
"754",1,2209,202,0
"755",1,2210,202,0
"756",1,2210,202,0
"757",1,2211,202,0
"758",1,2211,202,0
"759",1,2212,202,0
"760",1,2212,202,0
"761",1,2213,202,0
"762",1,2213,202,0
"763",1,2214,202,0
"764",1,2214,202,0
"765",1,2215,202,0
"766",1,2215,202,0
"767",1,2216,202,0
"768",1,2216,202,0
"769",1,1101,203,0
"770",1,1101,203,0
"771",1,1102,203,0
"772",1,1102,203,0
"773",1,1103,203,0
"774",1,1103,203,0
"775",1,1104,203,0
"776",1,1104,203,0
"777",1,1105,203,0
"778",1,1105,203,0
"779",1,1106,203,0
"780",1,1106,203,0
"781",1,1107,203,0
"782",1,1107,203,0
"783",1,1108,203,0
"784",1,1108,203,0
"785",1,1109,203,0
"786",1,1109,203,0
"787",1,1110,203,0
"788",1,1110,203,0
"789",1,1111,203,0
"790",1,1111,203,0
"791",1,1112,203,0
"792",1,1112,203,0
"793",1,1113,203,0
"794",1,1113,203,0
"795",1,1114,203,0
"796",1,1114,203,0
"797",1,1115,203,0
"798",1,1115,203,0
"799",1,1116,203,0
"800",1,1116,203,0
"801",1,1201,203,0
"802",1,1201,203,0
"803",1,1202,203,0
"804",1,1202,203,0
"805",1,1203,203,0
"806",1,1203,203,0
"807",1,1204,203,0
"808",1,1204,203,0
"809",1,1205,203,0
"810",1,1205,203,0
"811",1,1206,203,0
"812",1,1206,203,0
"813",1,1207,203,0
"814",1,1207,203,0
"815",1,1208,203,0
"816",1,1208,203,0
"817",1,1209,203,0
"818",1,1209,203,0
"819",1,1210,203,0
"820",1,1210,203,0
"821",1,1211,203,0
"822",1,1211,203,0
"823",1,1212,203,0
"824",1,1212,203,0
"825",1,1213,203,0
"826",1,1213,203,0
"827",1,1214,203,0
"828",1,1214,203,0
"829",1,1215,203,0
"830",1,1215,203,0
"831",1,1216,203,0
"832",1,1216,203,0
"833",1,2101,203,0
"834",1,2101,203,0
"835",1,2102,203,0
"836",1,2102,203,0
"837",1,2103,203,0
"838",1,2103,203,0
"839",1,2104,203,0
"840",1,2104,203,0
"841",1,2105,203,0
"842",1,2105,203,0
"843",1,2106,203,0
"844",1,2106,203,0
"845",1,2107,203,0
"846",1,2107,203,0
"847",1,2108,203,0
"848",1,2108,203,0
"849",1,2109,203,0
"850",1,2109,203,0
"851",1,2110,203,0
"852",1,2110,203,0
"853",1,2111,203,0
"854",1,2111,203,0
"855",1,2112,203,0
"856",1,2112,203,0
"857",1,2113,203,0
"858",1,2113,203,0
"859",1,2114,203,0
"860",1,2114,203,0
"861",1,2115,203,0
"862",1,2115,203,0
"863",1,2116,203,0
"864",1,2116,203,0
"865",1,2201,203,0
"866",1,2201,203,0
"867",1,2202,203,0
"868",1,2202,203,0
"869",1,2203,203,0
"870",1,2203,203,0
"871",1,2204,203,0
"872",1,2204,203,0
"873",1,2205,203,0
"874",1,2205,203,0
"875",1,2206,203,0
"876",1,2206,203,0
"877",1,2207,203,0
"878",1,2207,203,0
"879",1,2208,203,0
"880",1,2208,203,0
"881",1,2209,203,0
"882",1,2209,203,0
"883",1,2210,203,0
"884",1,2210,203,0
"885",1,2211,203,0
"886",1,2211,203,0
"887",1,2212,203,0
"888",1,2212,203,0
"889",1,2213,203,0
"890",1,2213,203,0
"891",1,2214,203,0
"892",1,2214,203,0
"893",1,2215,203,0
"894",1,2215,203,0
"895",1,2216,203,0
"896",1,2216,203,0
"897",1,1101,204,0
"898",1,1101,204,0.00137622794136405
"899",1,1101,204,0.00137622794136405
"900",1,1102,204,0
"901",1,1102,204,0.00130429479759187
"902",1,1102,204,0.00130429479759187
"903",1,1103,204,0
"904",1,1103,204,0.0012189777335152
"905",1,1103,204,0.0012189777335152
"906",1,1104,204,0
"907",1,1104,204,0.001265978673473
"908",1,1104,204,0.001265978673473
"909",1,1105,204,0
"910",1,1105,204,0.0012193868169561
"911",1,1105,204,0.0012193868169561
"912",1,1106,204,0
"913",1,1106,204,0.00107979471795261
"914",1,1106,204,0.00107979471795261
"915",1,1107,204,0
"916",1,1107,204,0.00103739311452955
"917",1,1107,204,0.00103739311452955
"918",1,1108,204,0
"919",1,1108,204,0.00119472201913595
"920",1,1108,204,0.00119472201913595
"921",1,1109,204,0
"922",1,1109,204,0.00139681249856949
"923",1,1109,204,0.00139681249856949
"924",1,1110,204,0
"925",1,1110,204,0.00133575638756156
"926",1,1110,204,0.00133575638756156
"927",1,1111,204,0
"928",1,1111,204,0.00112267350777984
"929",1,1111,204,0.00112267350777984
"930",1,1112,204,0
"931",1,1112,204,0.00118408619891852
"932",1,1112,204,0.00118408619891852
"933",1,1113,204,0
"934",1,1113,204,0.00124560913536698
"935",1,1113,204,0.00124560913536698
"936",1,1114,204,0
"937",1,1114,204,0.0013466018717736
"938",1,1114,204,0.0013466018717736
"939",1,1115,204,0
