"","lane","tile","code","value"
"158",2,1214,102,3180744
"159",2,1215,102,3232508
"160",2,1216,102,3276541
"161",2,2101,102,2405431
"162",2,2102,102,2463794
"163",2,2103,102,2530464
"164",2,2104,102,2608126
"165",2,2105,102,2675038
"166",2,2106,102,2728919
"167",2,2107,102,2787222
"168",2,2108,102,2838656
"169",2,2109,102,2875273
"170",2,2110,102,2956742
"171",2,2111,102,3060375
"172",2,2112,102,3143760
"173",2,2113,102,3207558
"174",2,2114,102,3280831
"175",2,2115,102,3328205
"176",2,2116,102,3361606
"177",2,2201,102,2366859
"178",2,2202,102,2422771
"179",2,2203,102,2481012
"180",2,2204,102,2555989
"181",2,2205,102,2621970
"182",2,2206,102,2683692
"183",2,2207,102,2741467
"184",2,2208,102,2787138
"185",2,2209,102,2832176
"186",2,2210,102,2886686
"187",2,2211,102,2993029
"188",2,2212,102,3076627
"189",2,2213,102,3161335
"190",2,2214,102,3235536
"191",2,2215,102,3291632
"192",2,2216,102,3335862
"193",2,1101,103,2261193
"194",2,1102,103,2311465
"195",2,1103,103,2362597
"196",2,1104,103,2424602
"197",2,1105,103,2439675
"198",2,1106,103,2523237
"199",2,1107,103,2560844
"200",2,1108,103,2583621
"201",2,1109,103,2607522
"202",2,1110,103,2667238
"203",2,1111,103,2739955
"204",2,1112,103,2786593
"205",2,1113,103,2828286
"206",2,1114,103,2859834
"207",2,1115,103,2862296
"208",2,1116,103,2885054
"209",2,1201,103,2230588
"210",2,1202,103,2280821
"211",2,1203,103,2331363
"212",2,1204,103,2388578
"213",2,1205,103,2390563
"214",2,1206,103,2488174
"215",2,1207,103,2530571
"216",2,1208,103,2563004
"217",2,1209,103,2589893
"218",2,1210,103,2630048
"219",2,1211,103,2694411
"220",2,1212,103,2752665
"221",2,1213,103,2801605
"222",2,1214,103,2820847
"223",2,1215,103,2846249
"224",2,1216,103,2873858
"225",2,2101,103,2268113
"226",2,2102,103,2324543
"227",2,2103,103,2381030
"228",2,2104,103,2444161
"229",2,2105,103,2472847
"230",2,2106,103,2539965
"231",2,2107,103,2586395
"232",2,2108,103,2624962
"233",2,2109,103,2645803
"234",2,2110,103,2706121
