,lane,tile,cycle,errorrate,nPerfect,n1Error,n2Error,n3Error,n4Error
4070,1,2106,64,0.176629171,10281,509,21,1,2
4071,1,2107,64,0.117381491,10669,466,16,3,3
4072,1,2108,64,0.163472891,10620,450,14,4,1
4073,1,2109,64,0.152521089,10714,489,14,2,1
4074,1,2110,64,0.154911608,10552,488,13,8,1
4075,1,2111,64,0.153222173,10670,496,17,1,4
4076,1,2112,64,0.099601597,10601,507,19,7,2
4077,1,2113,64,0.117668353,10610,502,19,4,1
4078,1,2114,64,0.162045375,10612,560,19,4,2
4079,1,2115,64,0.226654574,10518,557,22,4,1
4080,1,2116,64,0.123828053,10874,510,19,6,2
4081,1,2201,64,0.141189754,10247,428,7,1,2
4082,1,2202,64,0.102803737,10312,432,10,2,1
4083,1,2203,64,0.140409991,10233,499,12,3,0
4084,1,2204,64,0.166036338,10415,480,18,1,3
4085,1,2205,64,0.276141375,10319,544,31,16,6
4086,1,2206,64,0.207468882,9202,1681,245,10,4
4087,1,2207,64,0.13425222,7317,3393,522,16,4
4088,1,2208,64,0.123380631,10939,464,13,4,2
4089,1,2209,64,0.152002856,10757,483,11,3,0
4090,1,2210,64,0.186120719,10837,508,16,5,1
4091,1,2211,64,0.063434526,10344,734,22,5,3
4092,1,2212,64,0.061242346,11024,466,20,2,1
4093,1,2213,64,0.080078296,10795,507,17,1,1
4094,1,2214,64,0.193559736,10900,519,23,1,2
4095,1,2215,64,0.176475778,10827,543,27,1,3
4096,1,2216,64,0.128777474,11162,545,16,6,4
4097,1,1101,65,0.153256699,9986,492,11,4,0
4098,1,1102,65,0.088166147,9854,417,10,3,0
4099,1,1103,65,0.185402036,9837,467,14,4,1
4100,1,1104,65,0.131455392,10277,443,9,3,1
4101,1,1105,65,0.246562347,10066,530,25,5,4
4102,1,1106,65,0.187406301,10234,509,12,3,3
4103,1,1107,65,0.151486456,10177,454,17,2,4
4104,1,1108,65,0.110243455,10482,467,20,4,1
4105,1,1109,65,0.14958863,10261,481,20,1,2
4106,1,1110,65,0.102211483,10304,498,20,4,2
4107,1,1111,65,0.208901003,10560,510,16,4,3
4108,1,1112,65,0.13954787,10226,553,21,11,3
4109,1,1113,65,0.273275524,10110,549,16,4,3
4110,1,1114,65,0.2410568,9902,522,25,4,6
4111,1,1115,65,0.113949291,10032,544,33,3,5
4112,1,1116,65,0.151043147,10117,516,26,10,1
4113,1,1201,65,0.220623508,10022,435,13,2,1
4114,1,1202,65,0.229511335,10028,492,12,2,0
4115,1,1203,65,0.142247513,10143,467,14,1,1
4116,1,1204,65,0.142870754,10113,442,14,4,0
4117,1,1205,65,0.151371807,10078,533,32,2,3
4118,1,1206,65,0.152322918,9926,625,23,4,1
4119,1,1207,65,0.240096033,10339,538,16,5,1
4120,1,1208,65,0.156321838,10467,443,16,3,0
4121,1,1209,65,0.146560416,10433,541,12,3,1
4122,1,1210,65,0.187073246,10258,478,20,4,0
4123,1,1211,65,0.091457836,10559,467,18,3,0
4124,1,1212,65,0.204860792,10252,535,22,3,1
4125,1,1213,65,0.141696587,10082,550,15,8,0
4126,1,1214,65,0.223338917,10217,562,29,4,1
4127,1,1215,65,0.185356811,10291,545,25,6,3
4128,1,1216,65,0.134204164,10680,546,20,6,2
4129,1,2101,65,0.104921788,10061,479,6,2,4
4130,1,2102,65,0.198094517,10199,472,8,5,2
4131,1,2103,65,0.17715618,10263,528,16,2,2
4132,1,2104,65,0.13011153,10081,737,28,5,1
4133,1,2105,65,0.227898583,9347,1184,61,17,5
4134,1,2106,65,0.195221722,10271,518,22,1,1
4135,1,2107,65,0.153429598,10661,474,15,3,4
4136,1,2108,65,0.245187074,10611,455,17,3,2
4137,1,2109,65,0.179404378,10706,495,14,3,2
4138,1,2110,65,0.154883385,10544,496,12,7,3
4139,1,2111,65,0.099116959,10664,502,16,2,3
4140,1,2112,65,0.208201319,10588,518,21,6,2
4141,1,2113,65,0.22626482,10595,514,22,3,1
4142,1,2114,65,0.170970932,10600,572,19,4,0
4143,1,2115,65,0.235720769,10508,561,27,5,1
4144,1,2116,65,0.15032275,10865,517,21,6,2
4145,1,2201,65,0.112973072,10243,431,8,1,1
4146,1,2202,65,0.149546683,10301,441,12,2,0
4147,1,2203,65,0.10297697,10225,507,12,3,0
4148,1,2204,65,0.184501842,10406,488,19,1,2
4149,1,2205,65,0.239388645,10311,547,34,17,6
4150,1,2206,65,0.072169602,9200,1682,246,10,4
4151,1,2207,65,0.170083255,7308,3396,528,16,4
4152,1,2208,65,0.141018867,10932,470,14,2,4
4153,1,2209,65,0.160987392,10750,488,11,5,0
4154,1,2210,65,0.115258448,10832,513,15,6,0
4155,1,2211,65,0.163132131,10335,742,23,4,2
4156,1,2212,65,0.140056029,11013,477,19,3,1
4157,1,2213,65,0.151285931,10782,519,18,1,1
4158,1,2214,65,0.167224079,10890,528,22,3,2
4159,1,2215,65,0.150017649,10817,552,28,1,3
4160,1,2216,65,0.094469257,11153,554,16,6,3
4161,1,1101,66,0.095831335,9981,496,12,4,0
4162,1,1102,66,0.147015586,9847,423,11,2,1
4163,1,1103,66,0.165950805,9827,475,16,3,2
4164,1,1104,66,0.131492436,10271,447,11,3,0
4165,1,1105,66,0.256191283,10048,547,23,8,4
4166,1,1106,66,0.159429803,10224,519,12,3,2
4167,1,1107,66,0.142112747,10168,463,15,4,3
4168,1,1108,66,0.13781698,10470,479,19,4,2
4169,1,1109,66,0.140304923,10257,483,21,2,1
4170,1,1110,66,0.102239989,10296,506,20,4,2
4171,1,1111,66,0.163576886,10549,521,15,5,2
4172,1,1112,66,0.167566568,10213,566,21,9,4
4173,1,1113,66,0.150900692,10102,556,16,4,4
4174,1,1114,66,0.164013505,9896,526,27,4,4
4175,1,1115,66,0.161535531,10025,550,33,3,5
4176,1,1116,66,0.198300287,10105,527,26,10,1
4177,1,1201,66,0.191717789,10015,442,13,1,1
4178,1,1202,66,0.181592271,10020,499,12,2,1
4179,1,1203,66,0.113754861,10138,471,14,2,0
4180,1,1204,66,0.123738818,10106,449,14,3,1
4181,1,1205,66,0.207998484,10069,540,32,4,2
4182,1,1206,66,0.161781505,9919,631,23,5,1
4183,1,1207,66,0.138478577,10331,545,17,5,1
4184,1,1208,66,0.128700122,10460,450,15,3,1
4185,1,1209,66,0.173992679,10423,550,10,6,1
4186,1,1210,66,0.177603289,10248,487,20,4,1
4187,1,1211,66,0.164503753,10548,478,17,3,1
4188,1,1212,66,0.13030529,10244,541,24,3,1
4189,1,1213,66,0.113325149,10077,554,16,8,0
4190,1,1214,66,0.195330665,10209,568,31,2,3
4191,1,1215,66,0.083433762,10289,546,26,5,3
4192,1,1216,66,0.169931129,10669,556,21,6,1
4193,1,2101,66,0.085886061,10056,484,6,1,4
4194,1,2102,66,0.150971875,10193,477,9,2,5
4195,1,2103,66,0.139925376,10255,532,20,1,3
4196,1,2104,66,0.092954084,10073,745,28,4,1
4197,1,2105,66,0.161535531,9341,1186,64,16,7
4198,1,2106,66,0.204575047,10263,525,21,2,2
4199,1,2107,66,0.153498873,10655,479,15,4,2
4200,1,2108,66,0.227086931,10602,463,17,3,2
4201,1,2109,66,0.197433367,10693,507,15,2,2
4202,1,2110,66,0.136711627,10538,501,13,6,2
4203,1,2111,66,0.153263614,10653,512,17,2,3
4204,1,2112,66,0.172054693,10578,527,22,5,3
4205,1,2113,66,0.153887928,10589,518,23,3,1
4206,1,2114,66,0.13503781,10593,577,21,4,0
4207,1,2115,66,0.190441638,10501,565,27,6,3
4208,1,2116,66,0.150402546,10853,529,21,6,2
4209,1,2201,66,0.11300499,10239,435,7,1,2
4210,1,2202,66,0.18700327,10290,450,14,1,1
4211,1,2203,66,0.140515223,10215,517,12,2,1
4212,1,2204,66,0.147642329,10402,490,21,0,3
4213,1,2205,66,0.21180588,10299,558,35,16,7
4214,1,2206,66,0.15337424,9193,1687,248,10,4
4215,1,2207,66,0.152207002,7299,3404,527,17,4
4216,1,2208,66,0.158688173,10919,483,14,2,3
4217,1,2209,66,0.169976741,10742,495,11,4,2
4218,1,2210,66,0.150735945,10824,519,17,5,1
4219,1,2211,66,0.208503306,10325,747,27,5,1
4220,1,2212,66,0.122581214,11007,481,20,4,1
4221,1,2213,66,0.151339799,10770,530,19,1,0
4222,1,2214,66,0.158464655,10880,537,23,3,2
4223,1,2215,66,0.220692083,10804,562,29,3,3
4224,1,2216,66,0.111674257,11145,561,17,6,2
4225,1,1101,67,0.134163871,9975,500,13,4,1
4226,1,1102,67,0.117612466,9845,424,10,4,0
4227,1,1103,67,0.146412879,9821,480,17,2,2
4228,1,1104,67,0.131566584,10264,452,12,4,0
4229,1,1105,67,0.218195617,10036,555,27,8,3
4230,1,1106,67,0.121848345,10219,523,13,2,3
4231,1,1107,67,0.179958329,10157,472,17,4,1
4232,1,1108,67,0.101075068,10464,483,21,3,2
4233,1,1109,67,0.158982515,10250,488,23,2,0
4234,1,1110,67,0.148698881,10287,512,23,4,1
4235,1,1111,67,0.163502589,10541,526,16,7,2
4236,1,1112,67,0.158242583,10203,575,22,9,1
4237,1,1113,67,0.122572131,10099,557,17,5,4
4238,1,1114,67,0.183309212,9887,532,30,4,4
4239,1,1115,67,0.151961252,10020,554,33,4,3
4240,1,1116,67,0.179431483,10098,529,31,9,1
4241,1,1201,67,0.19188334,10005,452,13,1,0
4242,1,1202,67,0.172166422,10011,508,10,4,0
4243,1,1203,67,0.123292871,10133,475,14,2,1
4244,1,1204,67,0.161951035,10097,458,13,3,1
4245,1,1205,67,0.122989595,10063,545,32,5,2
4246,1,1206,67,0.209503859,9907,641,25,4,2
4247,1,1207,67,0.129294425,10326,549,17,6,1
4248,1,1208,67,0.174728706,10450,460,14,3,2
4249,1,1209,67,0.192413419,10414,554,15,5,1
4250,1,1210,67,0.149714604,10241,492,22,4,0
4251,1,1211,67,0.146372706,10537,487,19,2,2
4252,1,1212,67,0.121076651,10238,546,24,4,1
4253,1,1213,67,0.179499298,10068,561,18,6,2
4254,1,1214,67,0.186098441,10202,573,32,3,2
4255,1,1215,67,0.185528755,10274,561,26,5,3
4256,1,1216,67,0.161059409,10664,559,23,6,0
4257,1,2101,67,0.114481971,10047,493,6,1,3
4258,1,2102,67,0.122653082,10184,486,9,2,4
4259,1,2103,67,0.195877254,10241,544,21,2,2
4260,1,2104,67,0.1115449,10064,753,29,4,0
4261,1,2105,67,0.152019009,9332,1194,65,15,6
4262,1,2106,67,0.167379573,10257,530,21,3,2
4263,1,2107,67,0.153485015,10646,487,16,4,2
4264,1,2108,67,0.25426808,10591,473,17,4,1
4265,1,2109,67,0.152534768,10688,508,19,1,3
4266,1,2110,67,0.118440233,10533,506,13,5,2
4267,1,2111,67,0.099134825,10648,517,16,3,3
4268,1,2112,67,0.153887928,10568,537,22,5,2
4269,1,2113,67,0.217214227,10579,523,26,3,3
4270,1,2114,67,0.144027367,10584,586,21,3,1
4271,1,2115,67,0.172241867,10498,567,27,4,4
4272,1,2116,67,0.18574208,10840,539,23,7,2
4273,1,2201,67,0.179076344,10233,437,10,1,3
4274,1,2202,67,0.149630606,10280,459,15,1,1
4275,1,2203,67,0.093747072,10211,521,12,2,0
4276,1,2204,67,0.147778705,10398,492,23,0,3
4277,1,2205,67,0.248756215,10293,558,39,17,6
4278,1,2206,67,0.126376599,9187,1692,249,10,4
4279,1,2207,67,0.152357057,7297,3401,531,17,3
4280,1,2208,67,0.114648558,10913,488,14,2,4
4281,1,2209,67,0.080536909,10740,495,13,4,1
4282,1,2210,67,0.150789425,10816,526,16,7,0
4283,1,2211,67,0.181438804,10315,756,26,7,1
4284,1,2212,67,0.096364431,11000,487,19,6,1
4285,1,2213,67,0.106866151,10765,532,22,1,0
4286,1,2214,67,0.176118359,10870,546,24,2,3
4287,1,2215,67,0.061799239,10800,566,28,4,3
4288,1,2216,67,0.111731842,11138,567,16,8,2
4289,1,1101,68,0.086289547,9972,503,13,3,1
4290,1,1102,68,0.186292768,9836,431,11,5,0
4291,1,1103,68,0.214822769,9813,485,19,3,1
4292,1,1104,68,0.103432067,10258,457,13,3,1
4293,1,1105,68,0.161351562,10029,562,26,8,4
4294,1,1106,68,0.13129513,10213,528,14,2,2
4295,1,1107,68,0.142166615,10150,478,18,4,1
4296,1,1108,68,0.16544117,10453,493,21,3,2
4297,1,1109,68,0.187160775,10243,494,22,3,1
4298,1,1110,68,0.130172014,10281,515,25,5,1
4299,1,1111,68,0.145441324,10533,534,14,8,3
4300,1,1112,68,0.17699115,10190,586,24,9,1
4301,1,1113,68,0.160407618,10094,560,18,6,2
4302,1,1114,68,0.125458404,9881,537,30,5,4
4303,1,1115,68,0.16162768,10013,558,36,4,3
4304,1,1116,68,0.19837521,10090,534,32,11,0
4305,1,1201,68,0.191993862,9998,458,14,1,0
4306,1,1202,68,0.16264829,10003,516,10,2,2
4307,1,1203,68,0.132827327,10126,481,13,4,1
4308,1,1204,68,0.12390393,10091,463,14,2,1
4309,1,1205,68,0.132513016,10054,553,33,5,2
4310,1,1206,68,0.190530628,9900,646,25,6,1
4311,1,1207,68,0.212451503,10315,558,18,6,2
4312,1,1208,68,0.174744785,10439,471,14,3,0
4313,1,1209,68,0.13750115,10407,561,13,6,1
4314,1,1210,68,0.159176037,10233,500,22,4,0
4315,1,1211,68,0.091499679,10532,491,19,3,1
4316,1,1212,68,0.149031296,10228,555,25,3,2
4317,1,1213,68,0.170100167,10057,569,21,6,2
4318,1,1214,68,0.214112833,10193,580,32,4,2
4319,1,1215,68,0.139146566,10264,569,28,5,2
4320,1,1216,68,0.214842007,10651,570,25,6,0
4321,1,2101,68,0.085886061,10043,497,6,1,2
4322,1,2102,68,0.150971875,10177,493,9,2,3
4323,1,2103,68,0.074605986,10236,548,22,2,2
4324,1,2104,68,0.092954084,10060,757,28,5,0
4325,1,2105,68,0.1140576,9328,1197,64,16,7
4326,1,2106,68,0.148795679,10252,535,20,4,1
4327,1,2107,68,0.135440186,10638,494,17,4,2
4328,1,2108,68,0.199800193,10585,479,17,3,1
4329,1,2109,68,0.152562141,10682,514,15,5,3
4330,1,2110,68,0.127574265,10528,509,15,5,2
4331,1,2111,68,0.117191024,10643,520,17,2,5
4332,1,2112,68,0.144848809,10559,546,22,5,2
4333,1,2113,68,0.15390186,10574,527,25,4,3
4334,1,2114,68,0.162103742,10576,591,24,3,0
4335,1,2115,68,0.199510291,10491,573,27,4,3
4336,1,2116,68,0.132708132,10833,546,22,7,3
4337,1,2201,68,0.198169291,10222,447,9,3,2
4338,1,2202,68,0.149812728,10271,468,13,3,1
4339,1,2203,68,0.112665474,10205,527,12,2,0
4340,1,2204,68,0.157174557,10394,496,22,1,2
4341,1,2205,68,0.304287702,10280,565,42,18,8
4342,1,2206,68,0.180750117,9180,1697,250,10,4
4343,1,2207,68,0.206407607,7291,3401,537,15,4
4344,1,2208,68,0.132450327,10905,496,14,2,4
4345,1,2209,68,0.161189213,10732,503,12,4,2
4346,1,2210,68,0.15980114,10807,535,15,7,1
4347,1,2211,68,0.181603566,10304,766,26,6,3
4348,1,2212,68,0.087650098,10996,491,19,4,3
4349,1,2213,68,0.115874857,10757,540,21,1,1
4350,1,2214,68,0.140944332,10862,552,26,2,2
4351,1,2215,68,0.123598479,10793,573,26,6,3
4352,1,2216,68,0.146211401,11128,577,15,8,3
4353,1,1101,69,0.124592677,9963,512,13,3,1
4354,1,1102,69,0.176435992,9825,442,11,3,2
4355,1,1103,69,0.214696988,9804,493,18,5,1
4356,1,1104,69,0.178588212,10246,469,12,4,0
4357,1,1105,69,0.189753324,10019,570,28,7,5
4358,1,1106,69,0.121859767,10206,535,13,3,1
4359,1,1107,69,0.170519143,10140,486,20,4,1
4360,1,1108,69,0.128664643,10447,497,22,3,2
4361,1,1109,69,0.196463659,10234,500,24,4,0
4362,1,1110,69,0.102278009,10275,520,25,5,2
4363,1,1111,69,0.154447168,10525,542,13,7,5
4364,1,1112,69,0.14897579,10180,595,24,10,1
4365,1,1113,69,0.150872231,10090,562,20,6,2
4366,1,1114,69,0.212211832,9872,543,32,5,5
4367,1,1115,69,0.17100513,10003,567,36,5,3
4368,1,1116,69,0.113325149,10086,538,30,12,1
4369,1,1201,69,0.17294389,9991,465,14,1,0
4370,1,1202,69,0.172248811,9997,518,13,2,2
4371,1,1203,69,0.142328501,10120,487,12,4,1
4372,1,1204,69,0.12390393,10086,468,14,2,0
4373,1,1205,69,0.170438409,10047,558,34,6,2
4374,1,1206,69,0.228680328,9888,656,26,6,2
4375,1,1207,69,0.17555207,10308,563,17,9,2
4376,1,1208,69,0.138045281,10432,477,15,3,0
4377,1,1209,69,0.165061891,10400,567,13,4,4
4378,1,1210,69,0.187318534,10225,507,22,5,0
4379,1,1211,69,0.128169924,10524,499,18,4,0
4380,1,1212,69,0.14907296,10219,563,26,3,1
4381,1,1213,69,0.189035922,10048,575,22,7,2
4382,1,1214,69,0.242085665,10182,589,34,3,2
4383,1,1215,69,0.120616071,10258,573,29,6,2
4384,1,1216,69,0.170113713,10646,569,30,7,0
4385,1,2101,69,0.10503199,10037,503,6,1,2
4386,1,2102,69,0.11326097,10172,498,9,2,3
4387,1,2103,69,0.139925376,10228,554,23,2,3
4388,1,2104,69,0.07439784,10058,759,28,4,1
4389,1,2105,69,0.104562737,9322,1202,65,16,5
4390,1,2106,69,0.176711306,10249,538,18,5,2
4391,1,2107,69,0.126456514,10632,499,18,3,3
4392,1,2108,69,0.245276168,10574,488,19,2,2
4393,1,2109,69,0.188509881,10672,522,17,2,5
4394,1,2110,69,0.182315409,10515,522,13,7,2
4395,1,2111,69,0.108215347,10635,528,17,2,4
4396,1,2112,69,0.190131277,10545,559,23,5,2
4397,1,2113,69,0.181093812,10565,536,24,4,3
4398,1,2114,69,0.117096022,10568,598,25,3,0
4399,1,2115,69,0.181389436,10484,580,26,4,3
4400,1,2116,69,0.123871878,10823,555,23,7,3
4401,1,2201,69,0.18851918,10211,456,11,2,2
4402,1,2202,69,0.112275451,10264,474,13,3,2
4403,1,2203,69,0.196905762,10192,540,10,3,1
4404,1,2204,69,0.184740439,10385,504,23,0,3
4405,1,2205,69,0.294930875,10269,570,48,17,7
4406,1,2206,69,0.108332582,9177,1700,250,10,3
4407,1,2207,69,0.161319226,7284,3407,536,17,3
4408,1,2208,69,0.141143262,10896,504,15,2,4
4409,1,2209,69,0.196973771,10719,516,12,4,1
4410,1,2210,69,0.177446544,10799,543,14,5,4
4411,1,2211,69,0.254129618,10292,775,28,5,3
4412,1,2212,69,0.131429076,10987,500,19,4,2
4413,1,2213,69,0.169249952,10745,550,23,0,2
4414,1,2214,69,0.114527352,10858,555,25,4,2
4415,1,2215,69,0.132450327,10787,576,29,5,4
4416,1,2216,69,0.120326601,11120,584,16,7,3
4417,1,1101,70,0.105434678,9960,514,14,3,0
4418,1,1102,70,0.205862164,9814,452,11,4,0
4419,1,1103,70,0.214696988,9797,497,19,7,0
4420,1,1104,70,0.141003951,10238,477,12,3,1
4421,1,1105,70,0.16132094,10009,578,29,8,4
4422,1,1106,70,0.168728903,10200,541,11,4,2
4423,1,1107,70,0.198938996,10128,497,20,5,1
4424,1,1108,70,0.14705883,10439,502,25,3,1
4425,1,1109,70,0.149700597,10228,506,23,3,2
4426,1,1110,70,0.130172014,10269,523,28,5,1
4427,1,1111,70,0.154419109,10517,548,15,6,4
4428,1,1112,70,0.186237082,10169,604,26,9,2
4429,1,1113,70,0.226308346,10082,568,19,9,2
4430,1,1114,70,0.212293744,9863,551,32,6,4
4431,1,1115,70,0.076016724,10000,569,37,5,3
4432,1,1116,70,0.207723543,10079,540,35,10,2
4433,1,1201,70,0.182551891,9984,470,15,2,0
4434,1,1202,70,0.181800783,9991,523,14,2,0
4435,1,1203,70,0.218174919,10106,500,13,4,1
4436,1,1204,70,0.12390393,10083,469,15,3,0
4437,1,1205,70,0.170438409,10042,559,37,6,3
4438,1,1206,70,0.142952442,9883,658,29,5,2
4439,1,1207,70,0.166327849,10300,570,18,6,5
4440,1,1208,70,0.137994483,10425,482,17,3,0
4441,1,1209,70,0.137551576,10393,574,13,4,3
4442,1,1210,70,0.177919284,10215,517,22,4,1
4443,1,1211,70,0.146439686,10515,508,18,2,2
4444,1,1212,70,0.102468558,10213,569,26,3,1
4445,1,1213,70,0.12285012,10042,580,23,6,3
4446,1,1214,70,0.139599815,10174,597,34,3,1
4447,1,1215,70,0.148464322,10252,577,30,6,3
4448,1,1216,70,0.178970918,10638,574,32,7,1
4449,1,2101,70,0.085935265,10031,508,7,1,2
4450,1,2102,70,0.094375238,10166,504,9,2,3
4451,1,2103,70,0.12123473,10219,563,22,3,3
4452,1,2104,70,0.111586384,10053,764,28,4,0
4453,1,2105,70,0.209185123,9311,1213,63,18,5
4454,1,2106,70,0.204670206,10237,550,18,5,2
4455,1,2107,70,0.171635047,10623,506,19,4,3
4456,1,2108,70,0.227107555,10568,493,20,2,1
4457,1,2109,70,0.170480043,10667,525,18,3,3
4458,1,2110,70,0.154953972,10509,527,14,7,1
4459,1,2111,70,0.126205713,10627,534,18,3,4
4460,1,2112,70,0.144835696,10537,566,24,5,2
4461,1,2113,70,0.171992391,10558,541,25,5,2
4462,1,2114,70,0.126126125,10561,605,25,3,0
4463,1,2115,70,0.190476194,10478,585,27,2,4
4464,1,2116,70,0.18582426,10813,562,26,6,3
4465,1,2201,70,0.197945148,10200,466,12,2,2
4466,1,2202,70,0.149700597,10257,480,13,3,3
4467,1,2203,70,0.112496488,10186,545,11,3,1
4468,1,2204,70,0.129282489,10381,506,25,0,3
4469,1,2205,70,0.276497692,10254,584,46,20,6
4470,1,2206,70,0.162542894,9169,1707,251,10,3
4471,1,2207,70,0.152343407,7277,3412,538,17,2
4472,1,2208,70,0.07057786,10894,505,16,2,3
4473,1,2209,70,0.080587395,10717,518,12,4,0
4474,1,2210,70,0.212954745,10787,554,15,5,2
4475,1,2211,70,0.199673265,10283,782,28,6,3
4476,1,2212,70,0.131429076,10977,509,20,4,2
4477,1,2213,70,0.160370633,10736,559,22,1,1
4478,1,2214,70,0.114527352,10853,560,24,4,3
4479,1,2215,70,0.123620309,10782,580,29,6,3
4480,1,2216,70,0.085969739,11115,587,18,7,3
4481,1,1101,71,0.07670182,9955,519,14,3,0
4482,1,1102,71,0.137268364,9812,451,13,4,1
4483,1,1103,71,0.214738891,9785,509,19,5,2
4484,1,1104,71,0.178605005,10227,487,13,3,0
4485,1,1105,71,0.161336243,10004,582,29,8,5
4486,1,1106,71,0.140686557,10195,545,12,4,2
4487,1,1107,71,0.170535296,10120,503,22,4,2
4488,1,1108,71,0.128676474,10433,507,24,5,1
4489,1,1109,71,0.187178284,10220,512,25,3,1
4490,1,1110,71,0.176727742,10261,530,26,7,2
4491,1,1111,71,0.163547158,10508,554,18,6,3
4492,1,1112,71,0.214232489,10158,613,26,10,1
4493,1,1113,71,0.17922838,10076,572,21,7,4
4494,1,1114,71,0.173812285,9858,554,34,5,5
4495,1,1115,71,0.133130461,9995,571,39,6,3
4496,1,1116,71,0.18889308,10071,546,36,11,1
4497,1,1201,71,0.211518124,9976,477,15,3,0
4498,1,1202,71,0.162726134,9985,528,13,4,0
4499,1,1203,71,0.180351213,10096,508,15,3,2
4500,1,1204,71,0.181142151,10078,473,14,4,1
4501,1,1205,71,0.198976696,10032,565,39,8,3
4502,1,1206,71,0.200171575,9873,668,29,5,1
4503,1,1207,71,0.157130972,10292,578,18,5,5
4504,1,1208,71,0.110537954,10423,481,20,3,0
4505,1,1209,71,0.146788985,10385,581,13,4,3
4506,1,1210,71,0.187353626,10208,523,23,4,0
4507,1,1211,71,0.12822862,10508,514,18,3,1
4508,1,1212,71,0.102506757,10207,573,28,3,1
4509,1,1213,71,0.132425278,10037,585,22,7,1
4510,1,1214,71,0.177024126,10165,605,33,5,1
4511,1,1215,71,0.102097645,10244,585,30,5,4
4512,1,1216,71,0.22389397,10624,586,34,6,1
4513,1,2101,71,0.057301119,10027,512,7,1,2
4514,1,2102,71,0.151043147,10160,509,10,2,3
4515,1,2103,71,0.139938429,10211,569,24,2,4
4516,1,2104,71,0.195330665,10038,778,29,4,0
4517,1,2105,71,0.15216358,9308,1212,67,18,4
4518,1,2106,71,0.204746395,10228,559,18,5,2
4519,1,2107,71,0.144560903,10615,514,19,4,1
4520,1,2108,71,0.227128193,10559,502,18,4,1
4521,1,2109,71,0.161536396,10661,531,17,4,0
4522,1,2110,71,0.136736557,10505,531,13,6,3
4523,1,2111,71,0.072137058,10624,537,18,3,3
4524,1,2112,71,0.126754194,10530,571,26,5,2
4525,1,2113,71,0.208257884,10550,547,25,6,3
4526,1,2114,71,0.126126125,10554,611,25,4,0
4527,1,2115,71,0.30864197,10463,597,30,2,2
4528,1,2116,71,0.141617984,10804,570,27,6,3
4529,1,2201,71,0.169827342,10192,474,12,2,1
4530,1,2202,71,0.187160775,10249,486,14,2,4
4531,1,2203,71,0.140726149,10175,555,12,3,1
4532,1,2204,71,0.157160029,10377,510,25,0,3
4533,1,2205,71,0.147506222,10246,591,47,20,6
4534,1,2206,71,0.135513604,9166,1707,252,12,2
4535,1,2207,71,0.206241027,7270,3416,541,17,1
4536,1,2208,71,0.176538095,10882,516,15,4,3
4537,1,2209,71,0.134336382,10708,527,12,4,0
4538,1,2210,71,0.213011444,10774,566,16,5,1
4539,1,2211,71,0.163502589,10278,787,27,5,5
4540,1,2212,71,0.201630577,10959,527,19,5,2
4541,1,2213,71,0.133725598,10731,561,25,0,2
4542,1,2214,71,0.167474657,10845,565,27,3,2
4543,1,2215,71,0.141305313,10775,586,29,7,3
4544,1,2216,71,0.137575239,11105,596,18,8,2
4545,1,1101,72,0.134279683,9949,525,13,4,0
4546,1,1102,72,0.205922723,9804,459,12,4,1
4547,1,1103,72,0.087907791,9782,512,19,5,2
4548,1,1104,72,0.150489092,10218,495,14,3,0
4549,1,1105,72,0.123386487,10000,585,29,8,5
4550,1,1106,72,0.140726149,10188,551,12,5,1
4551,1,1107,72,0.1421801,10112,511,22,3,3
4552,1,1108,72,0.156307459,10423,515,26,4,2
4553,1,1109,72,0.17785266,10214,517,24,4,2
4554,1,1110,72,0.186046511,10254,535,27,5,4
4555,1,1111,72,0.263564497,10491,569,18,8,2
4556,1,1112,72,0.167675823,10152,617,26,10,3
4557,1,1113,72,0.160468191,10073,574,21,8,2
4558,1,1114,72,0.173879445,9849,562,34,6,5
4559,1,1115,72,0.133143127,9991,572,41,7,3
4560,1,1116,72,0.179499298,10063,553,37,10,1
4561,1,1201,72,0.15377222,9970,483,14,3,1
4562,1,1202,72,0.200995401,9978,533,14,3,2
4563,1,1203,72,0.227747202,10084,518,15,5,1
4564,1,1204,72,0.133460432,10074,476,15,2,2
4565,1,1205,72,0.198976696,10020,577,39,8,3
4566,1,1206,72,0.190603256,9865,675,30,5,1
4567,1,1207,72,0.175681919,10285,583,19,6,3
4568,1,1208,72,0.110517591,10417,487,20,3,0
4569,1,1209,72,0.128463939,10378,588,12,5,3
4570,1,1210,72,0.159235671,10202,528,24,4,0
4571,1,1211,72,0.146520153,10499,522,19,3,1
4572,1,1212,72,0.158404768,10194,585,29,3,1
4573,1,1213,72,0.160786912,10031,588,23,8,2
4574,1,1214,72,0.149003536,10160,609,34,5,1
4575,1,1215,72,0.157816559,10233,594,31,6,3
4576,1,1216,72,0.170068026,10616,593,35,5,2
4577,1,2101,72,0.095529228,10022,516,8,1,2
4578,1,2102,72,0.160468191,10152,516,10,3,2
4579,1,2103,72,0.214632332,10202,575,24,4,3
4580,1,2104,72,0.148851052,10030,785,30,4,0
4581,1,2105,72,0.161719933,9305,1213,66,19,6
4582,1,2106,72,0.19547613,10221,565,19,5,1
4583,1,2107,72,0.135550335,10607,522,19,4,1
4584,1,2108,72,0.227190107,10552,505,22,3,2
4585,1,2109,72,0.188526794,10652,539,18,2,2
