"","lane","tile","code","value"
"131",2,1101,203,0
"132",2,1102,203,0
"133",2,1102,203,0
"134",2,1102,203,0
"135",2,1103,203,0
"136",2,1103,203,0
"137",2,1104,203,0
"138",2,1104,203,0
"139",2,1105,203,0
"140",2,1105,203,0
"141",2,1106,203,0
"142",2,1106,203,0
"143",2,1107,203,0
"144",2,1107,203,0
"145",2,1108,203,0
"146",2,1108,203,0
"147",2,1109,203,0
"148",2,1109,203,0
"149",2,1110,203,0
"150",2,1110,203,0
"151",2,1111,203,0
"152",2,1111,203,0
"153",2,1112,203,0
"154",2,1112,203,0
"155",2,1113,203,0
"156",2,1113,203,0
"157",2,1114,203,0
"158",2,1114,203,0
"159",2,1115,203,0
"160",2,1115,203,0
"161",2,1116,203,0
"162",2,1116,203,0
"163",2,1201,203,0
"164",2,1201,203,0
"165",2,1202,203,0
"166",2,1202,203,0
"167",2,1203,203,0
"168",2,1203,203,0
"169",2,1204,203,0
"170",2,1204,203,0
"171",2,1205,203,0
"172",2,1205,203,0
"173",2,1206,203,0
"174",2,1206,203,0
"175",2,1207,203,0
"176",2,1207,203,0
"177",2,1208,203,0
"178",2,1208,203,0
"179",2,1209,203,0
"180",2,1209,203,0
"181",2,1210,203,0
"182",2,1210,203,0
"183",2,1211,203,0
"184",2,1211,203,0
"185",2,1212,203,0
"186",2,1212,203,0
"187",2,1213,203,0
"188",2,1213,203,0
"189",2,1214,203,0
"190",2,1214,203,0
"191",2,1215,203,0
"192",2,1215,203,0
"193",2,1216,203,0
"194",2,1216,203,0
"195",2,2101,203,0
"196",2,2101,203,0
"197",2,2102,203,0
"198",2,2102,203,0
"199",2,2103,203,0
"200",2,2103,203,0
"201",2,2104,203,0
"202",2,2104,203,0
"203",2,2105,203,0
"204",2,2105,203,0
"205",2,2106,203,0
"206",2,2106,203,0
"207",2,2107,203,0
"208",2,2107,203,0
"209",2,2108,203,0
"210",2,2108,203,0
"211",2,2109,203,0
"212",2,2109,203,0
"213",2,2110,203,0
"214",2,2110,203,0
"215",2,2111,203,0
"216",2,2111,203,0
"217",2,2112,203,0
"218",2,2112,203,0
"219",2,2113,203,0
"220",2,2113,203,0
"221",2,2114,203,0
"222",2,2114,203,0
"223",2,2115,203,0
"224",2,2115,203,0
"225",2,2116,203,0
"226",2,2116,203,0
"227",2,2201,203,0
"228",2,2201,203,0
"229",2,2202,203,0
"230",2,2202,203,0
